Year_Qtr,Ohm_ID,Cust_ID,Cust_Key,Rep,State,Category,Revenue
2023_Q2,N/A,1265,Sunco Solar - TX - 1,Genki,TX,All,2418.75
2023_Q3,N/A,1265,Sunco Solar - TX - 1,Genki,TX,All,206.4
2023_Q4,N/A,1265,Sunco Solar - TX - 1,Genki,TX,All,2084.64
2024_Q1,N/A,1265,Sunco Solar - TX - 1,Genki,TX,All,2242.88
2024_Q2,N/A,1265,Sunco Solar - TX - 1,Genki,TX,All,361.2
2024_Q2,7423,2695,Suncerta Dba Sun Valley - FL -,RyanW,FL,All,36.08
2025_Q2,,3286,Suncatcher Energy - UT - 1,Genki,UT,All,464.53
2023_Q3,36938,1943,"Sunbum Solar, Inc. - VA - 1",RyanW,VA,All,587
2024_Q2,N/A,2696,Sunbros Solar - MT - 1,Genki,MT,All,373.1
2023_Q1,21073,1376,Sunbright Solar Llc - AZ - 1,Genki,AZ,All,85.73
2023_Q3,21073,1376,Sunbright Solar Llc - AZ - 1,Genki,AZ,All,29.94
2024_Q2,21073,1376,Sunbright Solar Llc - AZ - 1,Genki,AZ,All,1353
2023_Q3,16366,1906,Sunbolt Construction - CA - 1,Genki,CA,All,124.6
2022_Q1,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,493
2022_Q2,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,487.2
2022_Q4,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,1032.2
2023_Q1,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,2383
2023_Q2,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,1554.2
2023_Q3,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,1168.6
2023_Q4,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,103.1
2024_Q1,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,380.2
2024_Q2,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,861.4
2024_Q3,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,2930
2024_Q4,8115,173,Sunblue Energy - NY - 1,RyanW,NY,All,348
2022_Q2,8115,551,Sunblue Energy - CT - 1,RyanW,CT,All,116
2024_Q2,8115,551,Sunblue Energy - CT - 1,RyanW,CT,All,928
2022_Q2,26553,689,Sunbadger Solar Llc - WI - 1,Guy,WI,All,4268
2022_Q3,26553,689,Sunbadger Solar Llc - WI - 1,Guy,WI,All,1703
2022_Q2,26553,688,Sunbadger Solar Llc - MN - 1,Guy,MN,All,2235
2022_Q3,26553,1124,Sunbadger Solar Llc - IN - 1,Guy,IN,All,72
2022_Q1,26553,511,Sunbadger Solar Llc - IL - 1,Guy,IL,All,4980
2022_Q2,26553,511,Sunbadger Solar Llc - IL - 1,Guy,IL,All,10545
2022_Q3,26553,511,Sunbadger Solar Llc - IL - 1,Guy,IL,All,1220
2022_Q1,26553,407,Sunbadger Solar - MN - 1,Guy,MN,All,1224.5
2022_Q2,26553,407,Sunbadger Solar - MN - 1,Guy,MN,All,4264
2022_Q3,26553,407,Sunbadger Solar - MN - 1,Guy,MN,All,216
2024_Q2,N/A,2697,Sunaura Solar Llc - TX - 1,Genki,TX,All,639.84
2025_Q2,N/A,2697,Sunaura Solar Llc - TX - 1,Genki,TX,All,215
2025_Q3,N/A,2697,Sunaura Solar Llc - TX - 1,Genki,TX,All,554.5
2024_Q3,8215,2902,Sunation Solar Systems Inc - N,RyanW,NY,All,415
2024_Q4,8215,2902,Sunation Solar Systems Inc - N,RyanW,NY,All,7315
2025_Q1,8215,2902,Sunation Solar Systems Inc - N,RyanW,NY,All,8024
2025_Q2,8215,2902,Sunation Solar Systems Inc - N,RyanW,NY,All,8832.2
2025_Q3,8215,2902,Sunation Solar Systems Inc - N,RyanW,NY,All,4944.6
2022_Q2,36774,804,Sun4 - FL - 1,RyanW,FL,All,537
2022_Q1,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,44204.62
2022_Q2,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,39717.85
2022_Q3,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,47564.72
2022_Q4,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,37471.9
2023_Q1,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,29303.2
2023_Q2,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,35005.48
2023_Q3,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,8611.86
2023_Q4,7662,44,Sun-Tec Solar Energy - FL - 1,RyanW,FL,All,2321.05
2023_Q3,38835,1866,Sun Warrior Solar - IN - 1,Guy,IN,All,293.5
2022_Q2,7423,800,Sun Valley Renewables - KS - 1,Guy,KS,All,540
2022_Q1,7423,62,Sun Valley Renewables - AR - 1,Guy,AR,All,23537
2022_Q2,7423,62,Sun Valley Renewables - AR - 1,Guy,AR,All,20291.8
2022_Q3,7423,62,Sun Valley Renewables - AR - 1,Guy,AR,All,9622.32
2022_Q4,7423,62,Sun Valley Renewables - AR - 1,Guy,AR,All,3642.23
2023_Q1,7423,62,Sun Valley Renewables - AR - 1,Guy,AR,All,598.36
2023_Q2,7423,62,Sun Valley Renewables - AR - 1,Guy,AR,All,540
2023_Q4,36619,2235,Sun Up Solar - VT - 1,RyanW,VT,All,580
2022_Q1,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,1692.8
2022_Q2,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,4227.6
2022_Q3,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,11078.9
2022_Q4,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,12276.2
2023_Q1,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,7653.8
2023_Q2,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,10251
2023_Q3,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,9193.4
2023_Q4,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,9297.2
2024_Q1,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,1641
2024_Q2,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,489.8
2024_Q3,36619,406,Sun Up Solar - NH - 1,RyanW,NH,All,184.8
2023_Q3,36619,1948,Sun Up Solar - ME - 1,RyanW,ME,All,696
2023_Q4,36619,1948,Sun Up Solar - ME - 1,RyanW,ME,All,5873.1
2024_Q1,36619,1948,Sun Up Solar - ME - 1,RyanW,ME,All,4021.6
2024_Q2,36619,1948,Sun Up Solar - ME - 1,RyanW,ME,All,356.6
2022_Q4,36619,1325,Sun Up Solar - MA - 1,RyanW,MA,All,936.6
2023_Q2,36619,1325,Sun Up Solar - MA - 1,RyanW,MA,All,464
2025_Q1,,3231,Sun Up Enterprises - TX - 1,Genki,TX,All,356.6
2022_Q1,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,456.05
2022_Q2,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,453.94
2022_Q3,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,521.83
2022_Q4,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,435.49
2023_Q1,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,136.9
2023_Q2,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,785.3
2024_Q2,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,647.58
2025_Q1,6909,109,Sun Talk Solar - CO - 1,Genki,CO,All,187.66
2022_Q4,1663,1181,Sun Source Energy - NV - 1,Genki,NV,All,32.1
2022_Q3,31780,2283,Sun Solar Energy Holdings Inc,Genki,CA,All,725.84
2024_Q4,38662,3089,Sun Solar Energy - CA - 1,Genki,CA,All,270.6
2025_Q1,38662,3089,Sun Solar Energy - CA - 1,Genki,CA,All,1984.4
2025_Q2,38662,3089,Sun Solar Energy - CA - 1,Genki,CA,All,167.52
2022_Q1,16037,273,Sun Solar - MO - 1,Guy,MO,All,3354.34
2022_Q2,16037,273,Sun Solar - MO - 1,Guy,MO,All,1171.6
2022_Q3,16037,273,Sun Solar - MO - 1,Guy,MO,All,796.8
2022_Q4,16037,273,Sun Solar - MO - 1,Guy,MO,All,1439
2023_Q2,16037,273,Sun Solar - MO - 1,Guy,MO,All,1376
2022_Q3,16037,1014,Sun Solar - KS - 1,Guy,KS,All,2327
2023_Q1,16037,1014,Sun Solar - KS - 1,Guy,KS,All,244
2022_Q2,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,2781.8
2022_Q3,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,3797
2022_Q4,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,1744.4
2023_Q1,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,5494.72
2023_Q2,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,383.5
2023_Q4,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,537
2025_Q1,38202,758,"Sun Services Usa, Llc - AZ - 1",Genki,AZ,All,90.2
2022_Q3,38202,946,Sun Services Usa Llc - NV - 1,Genki,NV,All,360.8
2023_Q1,38202,1509,Sun Services Usa - FL - 1,RyanW,FL,All,580
2023_Q3,38202,1509,Sun Services Usa - FL - 1,RyanW,FL,All,398.7
2024_Q1,38202,1509,Sun Services Usa - FL - 1,RyanW,FL,All,587
2024_Q3,40160,2803,Sun Rite - RI - 1,RyanW,RI,All,360.8
2023_Q2,40160,1776,Sun Rite - MA - 1,RyanW,MA,All,332
2023_Q3,40160,1776,Sun Rite - MA - 1,RyanW,MA,All,1660
2023_Q4,40160,1776,Sun Rite - MA - 1,RyanW,MA,All,1328
2024_Q2,40160,1776,Sun Rite - MA - 1,RyanW,MA,All,308
2024_Q3,40160,1776,Sun Rite - MA - 1,RyanW,MA,All,90.2
2024_Q4,40160,1776,Sun Rite - MA - 1,RyanW,MA,All,83
2022_Q1,36996,212,Sun Pro - OH - 1,Guy,OH,All,6147
2022_Q2,36996,212,Sun Pro - OH - 1,Guy,OH,All,49515
2024_Q2,481,2761,Sun Power Energy - CO - 1,Genki,CO,All,4.15
2025_Q1,,3232,Sun Lift - Cod - FL - 1,RyanW,FL,All,674.4
2025_Q2,,3232,Sun Lift - Cod - FL - 1,RyanW,FL,All,313.6
2025_Q3,,3232,Sun Lift - Cod - FL - 1,RyanW,FL,All,874.7
2025_Q4,,3232,Sun Lift - Cod - FL - 1,RyanW,FL,All,855.85
2023_Q3,32248,2016,Sun In One - DE - 3,RyanW,DE,All,959.76
2023_Q4,32248,2016,Sun In One - DE - 3,RyanW,DE,All,2695.68
2024_Q4,32248,2016,Sun In One - DE - 3,RyanW,DE,All,196.32
2025_Q3,32248,2016,Sun In One - DE - 3,RyanW,DE,All,639.84
2022_Q1,7022,43,Sun Harvest Llc Dba Sun Harves,RyanW,FL,All,1784.78
2022_Q2,7022,43,Sun Harvest Llc Dba Sun Harves,RyanW,FL,All,1048.2
2022_Q3,7022,43,Sun Harvest Llc Dba Sun Harves,RyanW,FL,All,936.6
2022_Q4,7022,43,Sun Harvest Llc Dba Sun Harves,RyanW,FL,All,918
2023_Q1,7022,43,Sun Harvest Llc Dba Sun Harves,RyanW,FL,All,166
2022_Q4,36936,1145,Sun Harvest Energy - FL - 1,RyanW,FL,All,713.2
2023_Q1,36936,1145,Sun Harvest Energy - FL - 1,RyanW,FL,All,266.4
2023_Q2,36936,1145,Sun Harvest Energy - FL - 1,RyanW,FL,All,374
2022_Q3,7022,970,Sun Harvest - FL - 1,RyanW,FL,All,1055.4
2022_Q4,7022,970,Sun Harvest - FL - 1,RyanW,FL,All,1218.4
2023_Q1,7022,970,Sun Harvest - FL - 1,RyanW,FL,All,706.21
2023_Q2,7022,970,Sun Harvest - FL - 1,RyanW,FL,All,591.2
2023_Q3,7022,970,Sun Harvest - FL - 1,RyanW,FL,All,335
2022_Q3,8107,912,Sun Energy Co - TX - 1,Genki,TX,All,24.9
2024_Q4,1074,3090,Sun Dollar Solar - CA - 1,Genki,CA,All,405.9
2025_Q1,1074,3090,Sun Dollar Solar - CA - 1,Genki,CA,All,1645.6
2022_Q2,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,271.4
2022_Q4,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,3180
2023_Q1,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,5424
2023_Q2,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,3559
2023_Q3,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,497
2023_Q4,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,371
2024_Q1,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,272.4
2024_Q2,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,535.78
2024_Q3,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,660.38
2024_Q4,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,107.5
2025_Q1,11556,771,Sun Dial Solar - NH - 1,RyanW,NH,All,6.23
2025_Q3,,3510,Sun Brewed Solar Llc - FL - 1,RyanW,FL,All,129
2022_Q1,26553,2259,Sun Badger Solar Llc - IL - 2,Guy,IL,All,6207.2
2022_Q2,26553,2259,Sun Badger Solar Llc - IL - 2,Guy,IL,All,43794.2
2022_Q3,26553,2259,Sun Badger Solar Llc - IL - 2,Guy,IL,All,57946
2022_Q4,26553,2259,Sun Badger Solar Llc - IL - 2,Guy,IL,All,37296
2023_Q3,27750,1926,Sumpter Solar Services - MI -,Guy,MI,All,411
2025_Q3,,3472,Summit Solar Solutions Llc* -,RyanW,MA,All,1031
2023_Q4,16191,2468,Summit Solar Solutions Llc - R,RyanW,RI,All,83
2023_Q1,16191,2469,Summit Solar Solutions Llc - N,RyanW,NH,All,580
2023_Q2,16191,2469,Summit Solar Solutions Llc - N,RyanW,NH,All,371
2023_Q3,16191,2469,Summit Solar Solutions Llc - N,RyanW,NH,All,1647
2024_Q2,16191,2469,Summit Solar Solutions Llc - N,RyanW,NH,All,1067
2024_Q2,16191,2745,Summit Solar Solutions Llc - M,RyanW,ME,All,6.16
2022_Q1,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,36
2022_Q2,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,559
2022_Q3,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,623
2022_Q4,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,415
2023_Q1,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,2851
2023_Q2,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,5788
2023_Q3,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,2516
2023_Q4,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,1818
2024_Q1,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,2433
2024_Q2,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,1514.24
2024_Q4,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,537
2025_Q2,16191,2470,Summit Solar Solutions Llc - M,RyanW,MA,All,180.4
2024_Q3,16191,2903,Summit Solar Solutions Llc - C,RyanW,CT,All,699
2024_Q4,24463,2998,Summit Solar Corp - NJ - 3,RyanW,NJ,All,360.8
2024_Q3,14525,2853,Summit Solar - NJ - 1,RyanW,NJ,All,4.51
2022_Q2,14525,531,Summit Energy Group - RI - 1,RyanW,RI,All,116
2022_Q4,14525,1309,Summit Energy Group - NH - 1,RyanW,NH,All,713.2
2023_Q1,14525,1309,Summit Energy Group - NH - 1,RyanW,NH,All,43
2022_Q1,14525,221,Summit Energy Group - MA - 1,RyanW,MA,All,29
2022_Q3,14525,221,Summit Energy Group - MA - 1,RyanW,MA,All,172
2022_Q4,14525,221,Summit Energy Group - MA - 1,RyanW,MA,All,1869
2023_Q1,14525,221,Summit Energy Group - MA - 1,RyanW,MA,All,43
2023_Q2,14525,221,Summit Energy Group - MA - 1,RyanW,MA,All,580
2024_Q1,14525,2540,Summit Energy Group - CT - 1,RyanW,CT,All,197.6
2022_Q1,15616,148,Sugar Hollow Solar - NC - 1,RyanW,NC,All,1246
2022_Q3,15616,148,Sugar Hollow Solar - NC - 1,RyanW,NC,All,180
2022_Q1,26918,132,"Strongbuilt, Llc - NM - 1",Genki,NM,All,129
2022_Q3,26918,132,"Strongbuilt, Llc - NM - 1",Genki,NM,All,43
2022_Q4,26918,1201,"Strongbuilt, Llc - AZ - 1",Genki,AZ,All,155
2023_Q1,26918,1201,"Strongbuilt, Llc - AZ - 1",Genki,AZ,All,36
2023_Q1,26918,1493,"Strongbuilt Plumbing & Air, Ll",Genki,AZ,All,90.2
2023_Q2,32248,1600,Streib Company - MO - 1,Guy,MO,All,100.2
2023_Q3,32248,1600,Streib Company - MO - 1,Guy,MO,All,761.6
2022_Q2,7432,557,Streamline Solar Power Systems,Genki,AZ,All,470
2022_Q3,7432,557,Streamline Solar Power Systems,Genki,AZ,All,668.3
2022_Q3,7432,929,Streamline Solar - AZ - 1,Genki,AZ,All,270.6
2022_Q1,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,12873.6
2022_Q2,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,24191.69
2022_Q3,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,24631.65
2022_Q4,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,22461.66
2023_Q1,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,3378.83
2023_Q2,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,424.31
2023_Q3,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,6661.3
2023_Q4,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,5935.12
2024_Q1,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,1213.1
2025_Q1,34123,131,Streamline Energy Llc - TX - 1,Genki,TX,All,86
2022_Q1,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,2904
2022_Q2,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,8320.8
2022_Q3,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,7800.8
2022_Q4,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,6288.4
2023_Q1,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,5726.2
2023_Q2,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,10801
2023_Q3,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,11306.2
2023_Q4,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,11167
2024_Q1,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,2339
2025_Q2,28944,2133,Strawberry Solar - MI - 2,Guy,MI,All,486
2022_Q3,28944,911,Strawberry Solar - MI - 1,Guy,MI,All,2394
2023_Q3,28944,911,Strawberry Solar - MI - 1,Guy,MI,All,144
2025_Q2,28944,911,Strawberry Solar - MI - 1,Guy,MI,All,430
2022_Q3,16020,933,Straightup Solar - MO - 1,Guy,MO,All,209
2022_Q4,16020,933,Straightup Solar - MO - 1,Guy,MO,All,663.18
2024_Q3,16020,2959,Straightup Solar - IL - 1,Guy,IL,All,112.5
2022_Q4,36615,1308,Straightline Solar Group - NV,Genki,NV,All,371
2023_Q1,36615,1308,Straightline Solar Group - NV,Genki,NV,All,663
2023_Q2,36615,1308,Straightline Solar Group - NV,Genki,NV,All,36
2023_Q1,16020,2309,Straight Up Solar - MO - 2,Guy,MO,All,590
2024_Q3,42542,2960,Storm Pro Energy Llc - AZ - 1,Genki,AZ,All,215
2024_Q2,N/A,2642,Stoneway Electric Supply Co. -,Genki,WA,All,14300
2024_Q3,N/A,2642,Stoneway Electric Supply Co. -,Genki,WA,All,3402
2024_Q4,N/A,2642,Stoneway Electric Supply Co. -,Genki,WA,All,860
2025_Q1,N/A,2642,Stoneway Electric Supply Co. -,Genki,WA,All,3402
2022_Q4,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,1516.6
2023_Q1,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,3289.4
2023_Q2,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,992.4
2023_Q3,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,1918.18
2023_Q4,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,2182.4
2024_Q2,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,214.8
2024_Q3,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,-8.39999999999986
2025_Q3,39093,1151,Stilwell Solar Llc - FL - 1,RyanW,FL,All,43
2025_Q2,,3287,Stidham Consulting Llc - TX -,Genki,TX,All,15.31
2024_Q1,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,2036.34
2024_Q2,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,2825.9
2024_Q3,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,854.8
2024_Q4,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,1883
2025_Q1,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,405.9
2025_Q2,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,1195.15
2025_Q3,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,1262.8
2025_Q4,N/A,2411,Stework Llc - FL - 1,RyanW,FL,All,360.8
2023_Q2,31783,1741,Stewart Electric Llc. - CA - 1,Genki,CA,All,73.1
2023_Q3,42539,1934,Stellaris - MT - 1,Genki,MT,All,61.6
2024_Q1,6925,2574,Steel City Solar - CO - 1,Genki,CO,All,21.5
2024_Q4,6925,2574,Steel City Solar - CO - 1,Genki,CO,All,34.4
2024_Q1,40151,2575,Steadfast Home Solar - CA - 1,Genki,CA,All,613.98
2022_Q1,N/A,130,Stay Cool Air Cond & Heating L,RyanW,FL,All,953.1
2022_Q3,28029,2471,"Stateside Precision Group, Llc",RyanW,RI,All,119
2022_Q1,43155,345,Starry Solar - OK - 1,Guy,OK,All,1392
2022_Q2,43155,345,Starry Solar - OK - 1,Guy,OK,All,79.2
2022_Q3,43155,345,Starry Solar - OK - 1,Guy,OK,All,664
2022_Q4,43155,345,Starry Solar - OK - 1,Guy,OK,All,884
2023_Q1,43155,345,Starry Solar - OK - 1,Guy,OK,All,1529.96
2023_Q2,43155,345,Starry Solar - OK - 1,Guy,OK,All,1436
2023_Q3,43155,345,Starry Solar - OK - 1,Guy,OK,All,2219
2023_Q4,43155,345,Starry Solar - OK - 1,Guy,OK,All,476
2022_Q3,38196,858,Starlt - TX - 1,Genki,TX,All,604.31
2024_Q2,38197,2698,Starlight Solar - NJ - 1,RyanW,NJ,All,61.6
2024_Q1,1623,2412,Stardust Solar Technologies In,Guy,KS,All,60
2023_Q3,12727,2018,Star Solar Specialists - IN -,Guy,IN,All,522
2024_Q3,849,2804,Star Electric - MT - 1,Genki,MT,All,123.2
2024_Q1,44653,2541,"Stanford Group, Llc - FL - 1",RyanW,FL,All,43
2025_Q3,,3511,Standard Energy Solutions Llc*,RyanW,VA,All,270.6
2024_Q2,8575,2643,Standard Energy Solutions Llc,RyanW,MD,All,860
2022_Q3,32248,953,Standard Eco/Cod - TX - 1,Genki,TX,All,403.8
2023_Q1,1667,1375,Sst Construction - CA - 1,Genki,CA,All,41.5
2023_Q2,1667,1375,Sst Construction - CA - 1,Genki,CA,All,141.12
2022_Q4,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,540
2023_Q1,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,1310.2
2023_Q4,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,123.2
2024_Q1,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,200.2
2024_Q2,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,61.6
2024_Q3,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,89.32
2024_Q4,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,261.8
2025_Q3,40146,1364,Srsolarnh - NH - 1,RyanW,NH,All,308
2024_Q4,40146,3046,Srsolarnh - MA - 1,RyanW,MA,All,386.8
2023_Q4,35935,2094,Srp Pros - FL - 1,RyanW,FL,All,803.4
2024_Q2,N/A,2644,Srk Investments - MD - 1,RyanW,MD,All,1031
2025_Q2,N/A,2644,Srk Investments - MD - 1,RyanW,MD,All,879.45
2025_Q3,N/A,2644,Srk Investments - MD - 1,RyanW,MD,All,270.6
2025_Q2,,3340,"Springdale, Ar (5444) - AR - 7",Guy,AR,All,489.9
2025_Q4,,3340,"Springdale, Ar (5444) - AR - 7",Guy,AR,All,8.3
2022_Q1,7290,188,Speir Innovations Llc - TX - 1,Genki,TX,All,464
2022_Q2,7290,188,Speir Innovations Llc - TX - 1,Genki,TX,All,2018.4
2022_Q3,7290,188,Speir Innovations Llc - TX - 1,Genki,TX,All,537
2025_Q3,,3512,Spectrum Solar Power Llc - FL,RyanW,FL,All,2175.6
2025_Q4,,3512,Spectrum Solar Power Llc - FL,RyanW,FL,All,1244.76
2023_Q4,43832,2242,Spectrum Solar Power - FL - 1,RyanW,FL,All,55.8
2024_Q3,43832,2242,Spectrum Solar Power - FL - 1,RyanW,FL,All,77.4
2024_Q4,43832,2242,Spectrum Solar Power - FL - 1,RyanW,FL,All,157.85
2023_Q4,2782,2087,Spectrum Energy Development -,Genki,CA,All,369.6
2024_Q1,2782,2087,Spectrum Energy Development -,Genki,CA,All,492.8
2024_Q2,2782,2087,Spectrum Energy Development -,Genki,CA,All,246.4
2023_Q2,39409,1644,Spark Solar - TX - 1,Genki,TX,All,236
2024_Q2,39409,1644,Spark Solar - TX - 1,Genki,TX,All,90.86
2023_Q4,44637,2086,Sp Solar - NJ - 1,RyanW,NJ,All,8.3
2022_Q1,27171,129,Southern Solar - TX - 1,Genki,TX,All,
2022_Q2,27171,129,Southern Solar - TX - 1,Genki,TX,All,10656.2
2022_Q3,27171,129,Southern Solar - TX - 1,Genki,TX,All,11215.85
2022_Q4,27171,129,Southern Solar - TX - 1,Genki,TX,All,19908.08
2023_Q1,27171,129,Southern Solar - TX - 1,Genki,TX,All,6665.7
2023_Q3,27171,129,Southern Solar - TX - 1,Genki,TX,All,633.52
2024_Q2,27171,129,Southern Solar - TX - 1,Genki,TX,All,94.4
2024_Q2,45241,2699,Southeast Energy Solutions - G,RyanW,GA,All,349.78
2024_Q3,45241,2699,Southeast Energy Solutions - G,RyanW,GA,All,325.45
2022_Q3,7299,919,South Texas Solar Systems - TX,Genki,TX,All,380.8
2022_Q3,21242,879,South Sound Solar - WA - 1,Genki,WA,All,371
2022_Q4,29583,1136,South Plains Solar - TX - 1,Genki,TX,All,58
2023_Q1,29583,1136,South Plains Solar - TX - 1,Genki,TX,All,90.2
2022_Q2,15577,579,South Coast Solar - SC - 1,RyanW,SC,All,371
2022_Q2,15577,780,South Coast Solar - LA - 1,RyanW,LA,All,1160
2022_Q1,11918,187,South Carolina - SC - 1,RyanW,SC,All,423.75
2024_Q1,14295,2576,Source Solar - IN - 1,Guy,IN,All,360.8
2024_Q1,14295,2413,Source Solar - IL - 1,Guy,IL,All,249
2024_Q2,14295,2413,Source Solar - IL - 1,Guy,IL,All,293.15
2022_Q1,14295,318,Source Solar - IA - 1,Guy,IA,All,40
2024_Q1,14295,318,Source Solar - IA - 1,Guy,IA,All,90.2
2025_Q1,14295,318,Source Solar - IA - 1,Guy,IA,All,83
2022_Q2,26905,607,Sound Energy - CO - 1,Genki,CO,All,114.55
2022_Q4,26905,607,Sound Energy - CO - 1,Genki,CO,All,91.45
2023_Q2,26905,607,Sound Energy - CO - 1,Genki,CO,All,134.5
2023_Q4,26905,607,Sound Energy - CO - 1,Genki,CO,All,137.25
