Cust_ID,Customer,Dist_Code,PC #,State,Rep,MINI,APEX,C-MOUNT,Accessories,Tools,Bolts,Screws,Unknown
2817,Nivo Solar Llc,1,8618,FL,RyanW,40,,,,,,,
2900,*Cod* Solphos,1,8064,WA,Genki,40,,,,,,,
2527,Brightway Energy Llc*,4,0,MA,RyanW,40,,,,,100,,
2849,Victor Rebolla,1,6435,CA,Genki,40,,,,,,,
238,Sunshine Renewable Solutions S,1,3273,TX,Genki,40,,,,,,,
516,Maine Energy Performance Solut,1,4422,ME,RyanW,40,,,,,,100,
2876,Innovative Solar Nature Coast ,1,8018,FL,RyanW,40,,,,,,200,
2882,Great Sky Solar,4,0,MA,RyanW,40,,,,,,,
2969,Palmetto Clean Technology,1,9106,MD,RyanW,40,,,,,,100,
2591,Novasource Power Co Sst Constr,1,6435,CA,Genki,40,,,,,,400,
2949,9319 Solar Specialist Inc.,6,0,FL,RyanW,40,,,,,,,
3006,Shaun Martin,3,0,NJ,RyanW,40,,,,,,,
3011,Midwest Solars Llc,1,4664,WI,Guy,40,,,,,,,
2999,Solarx - Cod,1,8018,FL,RyanW,40,,,,,,,
3031,Avvio Services,1,5364,OK,Guy,40,,,,,,,
3021,Gosolar Inc,1,4950,IL,Guy,40,,,,,,,
3056,Panel Masters Of Nj,3,0,NJ,RyanW,40,,,,,,,
3083,120920 Green Solar Enterprises,6,0,TX,Genki,40,,,,,,,
3055,Pjwd Dba Soligo,1,5888,FL,RyanW,40,,,,,,,
3093,Solar Blocks Llc,3,0,NY,RyanW,40,,,,,,,
3103,Iver Construction,1,5621,FL,RyanW,40,,,,,,100,
138,California Solar Elec Co,1,6552,CA,Genki,40,,,,,,100,
1694,Mack Solar,1,5887,NJ,RyanW,39,120,,,,4,12,
369,Accord Power,1,5887,NY,RyanW,38,102,,,,7,73,
143,Geoscape Solar Llc,1,5887,NJ,RyanW,38,,,,,1,66,
2579,Solar Energy World Llc,1,5887,NJ,RyanW,38,,,,,,,
2209,Florida Solar Contracting,1,5621,FL,RyanW,38,,,,,,,
2608,Bright Sun Energy,1,1987,TX,Genki,38,,,,,,800,
1512,Nrg Clean Power Inc,1,1024,TX,Genki,38,,,,,,,
2977,Lgcy Power,1,5885,IL,Guy,38,,,,,,200,
3108,Golden Gate Renewables,1,7953,CA,Genki,38,,,,,,,
2074,Second Generation Energy Llc,1,224,MA,RyanW,37,,,,,42,100,
2828,Green Chile Solar Llc,1,148,NM,Genki,37,,,,,,100,
2704,Solar Goat,1,6692,UT,Genki,36,,,,,38,,
2242,Spectrum Solar Power,1,5621,FL,RyanW,35,,,,,,180,
93,Solar Specialists Inc,1,8018,FL,RyanW,33,,,,,,,
1357,Affordable Solar Roof & Air Ll,1,8018,FL,RyanW,32,,,,,,128,
275,Alt E Wind & Solar,1,2459,CO,Genki,31,,,,,30,,
473,Huston Electric,1,1045,IN,Guy,30,,20,,,100,,
1358,Cod Sales,1,148,NM,Genki,30,,14,,,,500,
2417,Senergy Home Llc,1,8756,AZ,Genki,30,,,,,,,
1966,Solar Power Pros Inc,1,1875,CO,Genki,30,,,,,200,1540,
2645,Sollega Inc,1,7133,CA,Genki,30,,,,,,,
2660,My Brilliant Solar,1,224,MA,RyanW,30,,,,,,,
1703,Elite Energy Llc D.b.a Ascend,1,3273,TX,Genki,30,,,,,,,
2686,Affordable Solar Roof Air,1,8618,FL,RyanW,30,,,,,,,
1280,"Levion Construction, Llc",1,6435,CA,Genki,30,,,,,,,
3015,Jj Energy Inc.,1,5733,CA,Genki,30,,,,,,,
1100,Solar Power New England,1,4422,ME,RyanW,30,,,,,,100,
3070,Columbia Electrical Llc,1,8187,WA,Genki,30,,,,,,,
2824,Heliogold,1,7133,CA,Genki,29,,,,,,,
83,Cod Sales,1,5888,FL,RyanW,28,,,,,,,
2767,Nuwatt Energy,1,224,CT,RyanW,28,,,,,,100,
122,Vanguard Solar Services,1,1875,CO,Genki,27,,,,,40,500,
2727,Energy Concepts Llc,1,4664,MN,Guy,26,,,,,96,100,
1878,Vital Energy,1,7953,CA,Genki,26,,,,,29,,
1318,Sunnova,1,5621,FL,RyanW,25,,,,,,1700,
386,Big Dog Solar,1,2685,CO,Genki,25,,,,,505,1150,
2567,Cod - Rivera Home Solutions,1,4391,TX,Genki,25,,,,,5,,
815,Cod - Sales,1,1045,IN,Guy,25,,,,,,,
2684,Ambia Energy Llc,1,1154,OH,Guy,25,,,,,,,
2809,Skyline Solar Llc,1,5887,NJ,RyanW,25,,,,,,2,
1676,Palmetto Clean Technology,1,960,MI,Guy,24,,,,,100,200,
2440,Demo King,1,236,NC,RyanW,24,,,,,24,96,
1796,Ampwrx Llc,1,8797,CA,Genki,24,,,,,24,120,
2616,**Cod** Mona Lee Inc,1,1875,CO,Genki,24,,,,,480,2240,
1095,Rivertown Solar Llc,1,1670,NY,RyanW,24,,,,,,,
2878,"Ilumen, Llc",1,4950,IL,Guy,24,,,,,,,
382,Mountain Power Solutions,1,2685,CO,Genki,23,,,,,,,
2387,Ecocentrix Energy Solutions,1,6640,MO,Guy,23,,,,,,46,
1771,Meraki,1,1987,TX,Genki,22,,,,,100,100,
2210,La Cle Rose/ Cod,1,5887,NJ,RyanW,22,,,,,,18,
712,G1:3solar,1,5364,OK,Guy,22,,,,,,,
365,Green Star Power Llc,1,236,TX,Genki,22,,,,,,88,
2405,Voltaic Solaire,2,0,NJ,RyanW,20,600,,,,,,
2990,360 Electric,1,5885,IL,Guy,20,100,,,,,,
675,Solar Energy World,1,5887,NJ,RyanW,20,88,,,,,20,
2995,Sunrun,1,9106,MD,RyanW,20,48,,,,,100,
2956,Worcester County Electrical,1,224,MA,RyanW,20,,320,,,,,
2841,Ambia Energy Llc,1,5944,PA,RyanW,20,,240,,,70,722,
1084,Affordable Solar,1,148,NM,Genki,20,,170,,,100,100,
2629,Flemingto 12,5,0,NJ,RyanW,20,,,,,,,
1231,Gansett Solar Llc,1,224,MA,RyanW,20,,,,,,,
1811,Admiral Smart Home - Cod,1,239,TX,Genki,20,,,,,,,
318,Source Solar,1,987,IA,Guy,20,,,,,,,
1980,Cod-Solar Solution Az,1,8808,AZ,Genki,20,,,,,,,
1362,Solar Saves Florida,1,8618,FL,RyanW,20,,,,,20,,
2416,Solar One Energy,3,0,NY,RyanW,20,,,,,,,
2243,Texas Solar Panimals,1,237,TX,Genki,20,,,,,,,
2195,My Roof Solar,1,5364,OK,Guy,20,,,,,136,,
1805,Blue Raven Solar,1,5951,ID,Genki,20,,,,,,6800,
154,Florida Power Services,1,8018,FL,RyanW,20,,,,,,,
1469,Edds Electric,1,237,TX,Genki,20,,,120,,,,
1069,Centauri Systems Llc,1,4664,MN,Guy,20,,,,,,80,
2601,E-Equals,1,4950,IL,Guy,20,,,,,,,
2586,Pjwd Energy Llc,1,8018,FL,RyanW,20,,,,,,,
1269,Dmv Equity,1,1670,NY,RyanW,20,,,,,,60,
2584,Renewable Energy Solutions Llc,3,0,RI,RyanW,20,,,,,100,,
2740,Avisun,1,1154,OH,Guy,20,,,,,,,
442,Cod Sales,1,1670,CT,RyanW,20,,,,,,,
2690,Tri-Cities,1,8801,WA,Genki,20,,,,,,,
2781,Excited Energy,1,1875,CO,Genki,20,,,,,,800,
2766,Palmetto Clean Technology,1,224,RI,RyanW,20,,,,,100,,
2389,Dunn Rite Solar Services,1,5621,FL,RyanW,20,,,,,,,
2759,Sunpower Corporation,1,4984,CT,RyanW,20,,,,,,,
2350,Discover Green Renewable Energ,3,0,NY,RyanW,20,,,,,,,
2837,Bright Sun Energy,1,8018,FL,RyanW,20,,,,,,,
2848,Qkm Consulting*3,4,0,RI,RyanW,20,,,,,100,100,
161,Cod Sales,1,5944,PA,RyanW,20,,,,,,80,
83,Cod Sales,1,3395,FL,RyanW,20,,,,,,,
2831,Elite Solar Group Llc,1,8018,FL,RyanW,20,,,,,,,
2838,Blue Wave Solar Energy Llc,1,237,TX,Genki,20,,,520,,,100,
591,Florida Solar Services Llc,1,5621,FL,RyanW,20,,,,,,,
154,Florida Power Services,1,8618,FL,RyanW,20,,,,,,,
2522,Devlin Contracting & Maint Inc,4,0,NH,RyanW,20,,,,,,,
2856,Solar Fix Texas,1,236,TX,Genki,20,,,,,,220,
702,Lumio Hx Inc.,1,236,TX,Genki,20,,,,,,,
2881,Green Brilliance,1,9106,PA,RyanW,20,,,,,,,
2877,Infinity Solar Usa - Tml,1,237,TX,Genki,20,,,,,,,
2880,Grid Llc,1,6640,MO,Guy,20,,,,,,,
2879,Grid Solar And Electric,1,237,TX,Genki,20,,,,,,,
2864,"Plugpv, Llc",1,8618,FL,RyanW,20,,,,,,100,
2872,Jason Jaggard,3,0,NJ,RyanW,20,,,,,,,
364,Cod Pacific Solar Homes,1,7605,CA,Genki,20,,,,,,100,
2970,Paladin Power,1,7133,CA,Genki,20,,,,,,,
1008,Empower Energy Solutions,1,4984,RI,RyanW,20,,,,,,734,
2202,Sol-Tech,1,236,TX,Genki,20,,,,,,200,
3029,Baystate Renewables,1,4431,MA,RyanW,20,,,,,,,
3010,Precision Solar Inc Cod,1,7133,CA,Genki,20,,,,,,,
1830,Devlin Energy,1,4422,ME,RyanW,20,,,,,60,,
3013,Lgcy Power,1,1045,IN,Guy,20,,,,,,,
1968,Cod Contractor,1,6552,CA,Genki,20,,,,,,,
676,Sustainable Energy Group,1,6552,CA,Genki,20,,,,,,,
656,Ji Electric,1,6435,CA,Genki,20,,,,,,,
3046,Srsolarnh,1,4991,MA,RyanW,20,,,,,,240,
3045,Sunrgy,3,0,TX,Genki,20,,,,,,,
3099,Newport Electric,4,0,MA,RyanW,20,,,,,,,
3105,Hale Electric,1,5951,ID,Genki,20,,,,,20,,
3094,Skyline Solar Llc,1,4431,CT,RyanW,20,,,,,200,200,
3120,4992583 Aaa Solar Services,6,0,NJ,RyanW,20,,,,,,200,
3087,Super Powered Solar,3,0,NJ,RyanW,20,,,,,,,
2427,"Meraki Installers, Llc",1,1875,CO,Genki,19,,,,,,300,
1276,All Energy,1,4407,WI,Guy,18,,,,,18,64,
3062,Greenscape,1,9106,DC,RyanW,18,,,,,,,
126,Cod Account,1,1875,CO,Genki,17,8651,,,,56,3431,
2687,Zero Point Energy Llc,1,1875,CO,Genki,17,,160,,,200,1100,
1446,Solar Nova,1,5887,NJ,RyanW,17,,,,,,6,
298,Solar States Llc,1,5887,NJ,RyanW,17,,,,,,,
1474,Rectify Solar Llc,1,3293,IN,Guy,16,,,,,100,100,
1783,Cod-Sunflower Solar,1,1987,TX,Genki,16,,,,,,100,
2415,Solarity Power Llc,1,6435,CA,Genki,15,,,,,,30,
1481,Fusion Solar Energy/Cod,1,5887,NJ,RyanW,15,,,,,,,
2736,C&C Contracting Solutions,1,5621,FL,RyanW,15,,,,,,,
875,Gulf Electrical Services Llc,1,8618,FL,RyanW,15,,,,,,,
2673,Gabsa Services & Solutions,1,5621,FL,RyanW,14,,,,,,84,
109,Sun Talk Solar,1,1875,CO,Genki,14,,,,,214,1180,
248,Infenergy Llc,1,8018,FL,RyanW,13,,,,,13,140,
702,Lumio Hx Inc.,1,237,TX,Genki,13,,,,,,,
28,Emt Renewable Llc,1,5887,NJ,RyanW,12,5588,,,,,,
1723,Palmetto Clean Technology,1,5887,PA,RyanW,12,,,,,1,9,
1855,**Cod**Remove And Replace Sola,1,1875,CO,Genki,12,,,,,,946,
2789,Britestreet Solar Built,1,1875,CO,Genki,12,,,,,18,360,
743,Kruestzfeldt Construction,1,7953,CA,Genki,12,,,,,42,48,
2860,Sheepscott Sound And Solar,1,4422,ME,RyanW,12,,,,,,30,
1672,Tsj Electrical & Comm,1,6435,CA,Genki,12,,,,,,,
631,Ax Co Solar & Roofing,1,6026,CO,Genki,11,,,,,40,300,
607,Sound Energy,1,6026,CO,Genki,11,,,,,,,
2993,Sutphin Solar,1,3273,TX,Genki,11,,,,,,0,
2246,American Solar Repair-Cod,1,5887,CO,Genki,10,3414,148,,,3,21,
642,Solar Impulse,1,4431,MA,RyanW,10,,,,,,200,
15,Photon Brothers,1,6026,CO,Genki,10,,,,,,300,
1763,Avvio Solar Cod,1,5364,OK,Guy,10,,,,,,,
2561,Fluent Solar,1,6692,UT,Genki,10,,,,,10,20,
659,Solar Me,1,5887,NJ,RyanW,10,,,,,,8,
265,Dani Grant Llc Dba Sunbility,1,8018,FL,RyanW,10,,,,,,,
2796,All Energy Solar,1,4664,IL,Guy,10,,,,,,50,
2839,Blue Raven Solar,1,5621,FL,RyanW,10,,,,,,,
2801,The Next Energy,1,3258,LA,RyanW,10,,,,,,,
2814,Orlando - Ray,1,5621,FL,RyanW,10,,,,,,20,
3043,Sunwise Energy Llc,1,5887,NJ,RyanW,10,,,,,,,
3092,Solar Kingdom Inc,1,5621,FL,RyanW,10,,,,,,,
1874,Velocity Energy - Cod,1,5887,NJ,RyanW,9,14,,,,,,
2427,"Meraki Installers, Llc",1,6026,CO,Genki,9,,,,,,100,
2392,603 Solar,1,224,NH,RyanW,9,,,,,,,
897,Genrenew,1,5887,NJ,RyanW,9,,,,,,,
164,High Noon Solar,1,2685,CO,Genki,8,,,,,74,,
2547,Show Me State Electric,1,8618,FL,RyanW,8,,,,,8,300,
2695,Suncerta Dba Sun Valley,1,5621,FL,RyanW,8,,,,,,,
1006,Positive Synergy Llc Dba Havas,1,8756,AZ,Genki,8,,,,,,,
553,Cod Sales,1,3293,IN,Guy,8,,,,,100,100,
1891,Green Rack Contracting Llc,1,5944,PA,RyanW,7,,3360,,,100,,
2702,Solarblocks,1,5887,NJ,RyanW,7,,,,,,,
527,Suncycle Renewable Energy Llc,1,5887,NJ,RyanW,7,,,,,,,
349,Exact Solar,1,5887,PA,RyanW,6,1116,,,,4,4,
668,Tephra Solar,1,1127,CO,Genki,6,,,,,,,
420,Capital Sun Group,1,9106,MD,RyanW,6,,,,,,,
1631,Sunpurity Solar,1,5887,NJ,RyanW,6,,,,,,1,
1294,Big Solar Energy Llc,1,5887,NJ,RyanW,6,,,,,,1,
2076,**Cod** Mile High Solar Mainte,1,1875,CO,Genki,6,,,,,,190,
3040,**Cod** Vertical Ascent Energy,1,1875,CO,Genki,6,,,,,,360,
3004,Sol Sister Solar Llc,1,148,NM,Genki,6,,,,,,,
584,Green Electrical Solutions,1,2685,CO,Genki,6,,,,,,400,
3088,Sunshine City Power,1,1987,TX,Genki,6,,,,,,,
136,1 Solar,1,1875,CO,Genki,5,,,,,,,
1419,"**Cod** Bluecore Solar, Llc",1,1875,CO,Genki,5,,,,,,100,
1406,Redrocks Roof And Solar,1,1875,CO,Genki,5,,,,,20,,
2679,Buglet Solar Electric Installa,1,1875,CO,Genki,5,,,,,,,
2733,Cod Acct - Run On Sun Solar,1,6435,CA,Genki,5,,,,,,,
2721,Green Impact Contracting,1,1875,CO,Genki,5,,,,,,120,
2715,Lazen Solar,1,5621,FL,RyanW,5,,,,,,,
203,Cod Sales,1,6026,CO,Genki,5,,,,,78,50,
2627,Hauppauge,5,0,NY,RyanW,5,,,,,,92,
3043,Sunwise Energy Llc,1,8460,NJ,RyanW,5,,,,,,2,
2857,Solar Bear (Fl),1,8018,FL,RyanW,5,,,,,,,
1908,Meraki Solutions,1,1875,CO,Genki,4,,,,,120,200,
78,Ecovole,1,6640,MO,Guy,4,,,,,,,
2444,Cod Copper Connection,1,1875,CO,Genki,4,,,,,15,24,
2193,Greenhouse Technologies Llc,1,1127,CO,Genki,4,,,,,,,
2422,"Price Solar & Electric, Llc",1,1875,WY,Genki,4,,,,,,,
2427,"Meraki Installers, Llc",1,1127,CO,Genki,4,,,,,101,200,
161,Cod Sales,1,5887,PA,RyanW,4,,,,,1,3,
365,Green Star Power Llc,1,239,TX,Genki,4,,,,,,4,
1226,Liv Solar,1,1875,CO,Genki,4,,,,,,280,
2427,"Meraki Installers, Llc",1,2459,CO,Genki,4,,,,,,,
2743,**Cod** Honey-B Solar,1,1875,CO,Genki,4,,,,,,,
2650,Simon Bros Roofing & Solar,1,1875,CO,Genki,4,,,,,,480,
2758,Synergy Electric,1,5951,ID,Genki,4,,,,,,,
203,Cod Sales,1,1127,CO,Genki,4,,,,,,150,
2802,Terrasol Energies,1,5887,PA,RyanW,4,,,,,,1,
2899,8m Solar,1,6058,VA,RyanW,4,,,,,,16,
2851,Tampa Bay Solar,1,8618,FL,RyanW,4,,,,,,,
784,Accord Power,1,5887,NJ,RyanW,4,,,,,,,
921,Greenhouse Solar Dba Infinity ,1,237,TX,Genki,4,,,,,,,
2973,Mountain Solar Llc (Co),1,1875,CO,Genki,4,,,,,,200,
1855,**Cod**Remove And Replace Sola,1,1127,CO,Genki,4,,,,,,,
1524,Burgeson's Heating & Ac,1,6435,CA,Genki,4,,,,,,680,
2602,Cove Energy Llc,1,5887,PA,RyanW,3,,40,,,,3,
1888,Lotus Electric Llc,1,1875,CO,Genki,3,,,,,,200,
1837,Superior Solar,1,5887,NJ,RyanW,3,,,,,,13,
368,Sunnymac,1,5887,NJ,RyanW,3,,,,,,,
745,Azimuth Renewable Energy,1,5887,NJ,RyanW,3,,,,,1,2,
655,Elevated Independent Energy,1,1875,CO,Genki,3,,,,,,,
2781,Excited Energy,1,2459,CO,Genki,3,,,,,,200,
203,Cod Sales,1,2459,CO,Genki,3,,,,,,,
1838,American Solar Repair-Cod,1,5887,PA,RyanW,2,673,10,,,1,,
1106,Sandbox Solar Llc,1,2459,CO,Genki,2,,,,,,,
1678,Novasource In Care Of Sst Cons,1,5887,NJ,RyanW,2,,,,,1,1,
2615,**Cod** Sol Energy,1,2685,CO,Genki,2,,,,,,,
61,Solarise Solar Energy,1,6026,CO,Genki,2,,,,,,25,
57,Lumio Hx Inc.,1,8064,WA,Genki,2,,,40,,2,,
2887,Energy Insight,1,1875,CO,Genki,2,,,,,,100,
2894,Big Wave Roofing & Solar,1,5887,NJ,RyanW,2,,,,,,,
2870,Morrison Roofing And Solar,1,9439,KS,Guy,2,,,50,,,,
3027,Commercial Solutions - Colorad,1,1875,CO,Genki,2,,,,,,,
1932,Greenlight Solar,1,6026,CO,Genki,2,,,,,,,
603,Ventara Dba Probid Energy,1,1875,CO,Genki,2,,,,,,,
115,Kw Solar Solutions,1,5887,MD,RyanW,1,5424,,,,,9,
610,Kw Solar Solutions,1,5887,NJ,RyanW,1,480,,,,,10,
500,Rise Solutions,1,5887,NJ,RyanW,1,,,,,,,
1977,Palmetto Clean Technology,1,5887,NJ,RyanW,1,,,,,,1,
1908,Meraki Solutions,1,6026,CO,Genki,1,,,,,100,200,
1711,Cod Sales,1,8808,AZ,Genki,1,,,,,,,
2390,"Solar Smart Living, Llc",1,1987,TX,Genki,1,,,,,,,
1859,Ambia Energy Llc,1,6026,CO,Genki,1,,,,,,100,
1333,"Kaitanna Solar, Llc",1,5887,NJ,RyanW,1,,,,,,,
2592,"Maguire Electric, Llc",1,1127,CO,Genki,1,,,,,,,
12,Klick Solar Llc,1,1127,CO,Genki,1,,,,,,,
1955,Solarblocks,1,5887,NY,RyanW,1,,,,,,,
1422,Glyde Solar,1,1875,CO,Genki,1,,,,,,,
2761,Sun Power Energy,1,1127,CO,Genki,1,,,,,,,
2757,Thor Electric Dba Luxray Elect,1,1875,CO,Genki,1,,,,,40,,
2853,Summit Solar,1,5887,NJ,RyanW,1,,,,,,,
757,Proud American,1,1127,CO,Genki,1,,,,,,,
3018,Infiniti Energy -- Cod,1,5887,NJ,RyanW,1,,,,,,,
2847,**Cod** Detach Reset Solar Llc,1,1127,CO,Genki,1,,,,,,160,
3061,Infiniti Energy - Cod,1,4598,NJ,RyanW,1,,,,,,,
2058,J.l. Electric And Contracting ,1,1875,CO,Genki,1,,,,,,,
1757,American Power,1,236,TX,Genki,1,,,,,,900,
3020,Green Construction,1,9106,MD,RyanW,0,28,,,,,0,
1151,Stilwell Solar Llc,1,8018,FL,RyanW,0,,,,,,480,
3106,"Green Coast Solar, Llc",1,8018,FL,RyanW,0,,,,,,0,
14,Mn Solar And More,1,4664,MN,Guy,-20,,,,,-300,,
2513,Emt Renewables Llc *,4,0,PA,RyanW,,5600,,,,,2900,
2459,Vantage Solar Llc,4,0,MA,RyanW,,4580,,,,,,
2618,Emt Renewables Llc *,4,0,MA,RyanW,,3312,,,,,1600,
3102,Marcor Construction Solar,1,4250,NY,RyanW,,699,,69,,,501,
2370,Greenway Solar,1,4633,MN,Guy,,568,,,,,,
3220,Commercial Solutions Â Minneso,1,5887,MN,Guy,,532,,,,,,
2136,Solar Installations By Marcor,2,0,NY,RyanW,,460,,300,,,,
2958,Tri Solar,1,8801,WA,Genki,,459,,,,14,600,
1987,Supreme Solar Services,3,0,NJ,RyanW,,414,,,,,,
2682,"Bethpage Solar, Inc.",4,0,NY,RyanW,,377,,,,,200,
716,American Solar Repair,1,9106,NY,RyanW,,225,,,,,267,
2943,Marcor Construction Solar,4,0,NY,RyanW,,220,,,,100,300,
2621,Valley Strea,5,0,NY,RyanW,,208,,300,,2000,106,
2794,American Solar Repair-Cod,1,5887,MD,RyanW,,133,,,,,1,
3091,Solar Pathways Energy Llc,1,2459,CO,Genki,,120,,,,,100,
3222,Commercial Solutions  Minnesot,1,4664,MN,Guy,,116,,,,,,
2697,Sunaura Solar Llc,1,239,TX,Genki,,96,,,,,,
2951,4991666 Jc Installs,6,0,FL,RyanW,,86,,40,,,200,
1206,Wolf River Electric,1,4664,MN,Guy,,73,,,,,,
2886,Energy Renovation Center,1,237,TX,Genki,,48,,,,,,
2625,Manahawki 14,5,0,NJ,RyanW,,48,,,,,,
2016,Sun In One,3,0,DE,RyanW,,48,,,,,,
2968,Pmk Contractors Llc,1,5887,NJ,RyanW,,46,,,3,,1,
1505,Skyline Solar,1,5887,NJ,RyanW,,28,,,,,,
2779,Freight Claims,1,1875,CO,Genki,,26,,,,,,
2799,**Cod** Puresun Power Llc,1,1875,CO,Genki,,24,,,,,,
2772,Marcor Solar Inc,2,0,NY,RyanW,,20,,,,,,
2734,Cedar Rapids,1,987,IA,Guy,,17,,,,,,
39,Nu Look Solar,1,9106,MD,RyanW,,15,,,,,,
2423,Posigen Of Louisiana,1,224,MA,RyanW,,,2220,,,,1700,
2646,Solar Technologies  -Sunlogic,1,5040,CA,Genki,,,1320,,,,,
222,United Better Homes,1,224,MA,RyanW,,,1070,,,,59000,
3066,Evolution Solar Llc Dba Advanc,3,0,MD,RyanW,,,800,,,,,
2754,Volt Llc,1,1045,IL,Guy,,,400,,,,,
1967,Carbon Recall,1,4639,MT,Genki,,,320,,,,,
1068,The Green Panel,1,960,MI,Guy,,,300,,,,550,
1937,Arrow Energy,1,987,IL,Guy,,,270,,,,,
2087,Spectrum Energy Development,1,6552,CA,Genki,,,240,,,,,
2835,Cod Sales - Auburn,1,224,IL,Guy,,,200,,,,,
1364,Srsolarnh,1,4991,NH,RyanW,,,199,,,,,
1726,**Cod** Faraday Electric,1,1875,CO,Genki,,,140,,,,,
2821,Integrity Solar & Home Solutio,1,5887,NJ,RyanW,,,107,,,,,
2082,Ethos Green Power,1,4407,WI,Guy,,,100,,,,,
3025,East Coast Solar Solar Llc,1,224,MA,RyanW,,,100,,,,,
3002,Solar Gain Inc.,1,8808,OR,Genki,,,100,,,,,
2593,Keefe Gallagher Solar Solution,1,4391,TX,Genki,,,96,,,,,
10,Granite State Solar,1,4991,NH,RyanW,,,80,,,,,
2762,Seacoast Solar Solutions,1,224,MA,RyanW,,,80,,,,,
1519,Harvest Solar Mt,1,821,MT,Genki,,,80,,,,,
2724,Ethos Green Power,3,0,WI,Guy,,,60,,,,,
3047,Solar Quote/ Subcontractor Hub,1,5887,NJ,RyanW,,,40,,,,1,
1700,Posigen Solar Support,1,224,MA,RyanW,,,40,,,,,
1057,Wegner Roofing & Solar,1,821,MT,Genki,,,40,,,,,
2652,"Plugpv, Llc",1,224,MA,RyanW,,,40,,,,,
2804,Star Electric,1,4639,MT,Genki,,,40,,,,,
653,Cod Sales - Auburn,1,224,RI,RyanW,,,40,,,,,
1561,Pozitiv Energy,1,5944,PA,RyanW,,,40,,,,,
2239,United Better Homes,1,224,NH,RyanW,,,30,,,,1400,
2587,Photon Rainbow Llc,1,148,NM,Genki,,,24,,,,,
2895,"Baseline Solar Solutions, Llc",1,6408,VA,RyanW,,,20,,,,100,
2563,Druzbicki Electrical Llc,4,0,MA,RyanW,,,20,,,,,
2698,Starlight Solar,1,5887,NJ,RyanW,,,20,,,,,
1373,Purelight Power Llc,1,4639,MT,Genki,,,20,,,,,
2862,R&T Yoder Electric,3,0,OH,Guy,,,20,,,,,
1828,Freedom Energy,1,4639,MT,Genki,,,20,,,,,
2689,Yaeger Electric,1,5887,NJ,RyanW,,,18,,,,,
2519,East Coast Solar,4,0,MA,RyanW,,,11,,,,200,
198,Onsite Energy,1,4639,MT,Genki,,,10,,,,,
3051,Saco,1,4422,ME,RyanW,,,5,,,100,,
864,Cod Sales,1,821,MT,Genki,,,3,,,,,
2745,Summit Solar Solutions Llc,4,0,ME,RyanW,,,2,,,,,
2978,Gotsun-Gosolar,1,4431,RI,RyanW,,,2,,,,,
2788,Burlington Fireplace & Solar,1,4407,WI,Guy,,,1,,,,,
1646,Lumio Hx Inc,1,4560,FL,RyanW,,,,,,220,,
2409,Sunstream,1,5621,FL,RyanW,,,,,,4,,
260,Positive Solar,1,8756,AZ,Genki,,,,,,537,864,
1877,Sunnova Energy Corp,1,4984,CT,RyanW,,,,,,100,800,
2406,[Cod] Off Grid By Design,1,6408,MD,RyanW,,,,,,50,,
799,Solar Installation Group (Sig),1,8797,CA,Genki,,,,,,3000,,
2101,Affordable Solar Roof Air,1,237,TX,Genki,,,,,,200,,
2463,Surf Clean Energy*,4,0,NY,RyanW,,,,,,100,,
1214,Project Solar,1,5040,CA,Genki,,,,,,240,,
2549,Pelican Solar Services,1,8618,FL,RyanW,,,,,,40,,
1665,Solar Direct,1,8018,FL,RyanW,,,,,,15,,
27,Castaways Energy Llc.,1,5621,FL,RyanW,,,,,,400,200,
2568,Au Solar Services Llc,1,4407,WI,Guy,,,,,,200,,
2628,Freehold 06,5,0,NJ,RyanW,,,,,,-300,,
1184,Cod Sales,1,960,MI,Guy,,,,,,400,,
2585,Power Pro Solutions Llc,1,1987,NM,Genki,,,,,,64,,
2659,New York State Solar Farm,1,1670,NY,RyanW,,,,,,263,,
2668,"Home Energy Systems, Inc",1,7133,CA,Genki,,,,,,300,,
1156,Seventh Gen Solar,1,4991,NH,RyanW,,,,,,120,,
2731,Cod-American Solar And Roofing,1,8756,AZ,Genki,,,,,,15,,
974,Cod Sales,1,4450,OR,Genki,,,,,,16,,
2780,Expert Inc,1,3273,TX,Genki,,,,,,96,1013,
2798,*Cod* Salto Energy Llc,1,1875,CO,Genki,,,,,,15,,
2307,Sunhub,2,0,OH,Guy,,,,,,300,,
2793,Au Solar Services Llc,2,0,WI,Guy,,,,,,400,,
2832,Ecojiva,1,3287,MI,Guy,,,,,,200,,
2144,All Energy Solar,2,0,MN,Guy,,,,,,400,,
2826,"Green House Solar & Air, Inc (",1,8018,FL,RyanW,,,,,,84,,
2861,Revision Energy,2,0,ME,RyanW,,,,,,500,,
1723,Palmetto Clean Technology,1,1132,PA,RyanW,,,,,,500,,
1742,"Baker Home Energy, Nb Baker Az",1,8756,AZ,Genki,,,,,,16,,
2892,Cod Employee Sales,1,6435,CA,Genki,,,,,,5,,
2866,Off Grid Energy Solutions Dba ,1,5951,ID,Genki,,,,,,75,300,
276,Big Dog Energy,1,5951,ID,Genki,,,,,,341,23957,
1614,Astrawatt Solar,1,5364,OK,Guy,,,,,,9,,
3007,Sattler Solar,1,7133,CA,Genki,,,,,,40,,
3016,Invaleon Technologies Corp*,4,0,NH,RyanW,,,,,,200,200,
3017,Integrity Solar & Home Solutio,1,5887,DE,RyanW,,,,,,1,,
