Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Zenernet Llc,KS,267,3584,1,Guy,,,,,,,,,,,,,,,,,0
Invaleon Technologies Corp,MA,2501,0,4,RyanW,,,,,86,,,,,,,,,,,,86
Eco Logical Energy Systems,VA,266,1132,1,RyanW,,,,,387,115.24,86,516,,,,,,,,,1104.24
Dani Grant Llc Dba Sunbility,FL,265,8618,1,RyanW,,,,,316.91,154.8,43,,,,,,,,,,514.71
Sun Solar,MO,273,3584,1,Guy,,,,,,1376,,,,,,,,,,,1376
Solcius Llc,NM,272,148,1,Genki,,,,,860,,,,,,,,,,,,860
Pm & M Electric Dba Titan Sola,CA,271,8756,1,Genki,,,,,,,,,,,,,,,,,0
Eos Electric Llc,TX,270,236,1,Genki,,,,,,,,,,,,,,,,,0
Codsales,FL,269,5621,1,RyanW,,,,,1255.6,172,,780.88,,,,,,,,,2208.48
Affordable Solar Roof & Air,FL,268,8018,1,RyanW,,,,,30581.6,7284.2,1591,,,,,,,,,,39456.8
Solar Generation,NY,281,120,1,RyanW,,,,,,1014.8,825.6,1664.96,,,,,,,,,3505.36
Solar Energy Systems Of Brevar,FL,280,8018,1,RyanW,,,,,,172,,,,,,,,,,,172
Quest Solar -Quest Home Improv,NY,279,1670,1,RyanW,,,,,3930.2,3474.4,1995.2,705.2,,,,,,,,,10105
Miami - Mer,FL,278,987,1,RyanW,,,,,,,,,,,,,,,,,0
Ced Dallas Gt,TX,277,3584,1,Genki,,,,,,,,,,,,,,,,,0
Big Dog Energy,ID,276,5951,1,Genki,,,,,1333,6020,4558,3870,,,,,,,,,15781
Alt E Wind & Solar,CO,275,2459,1,Genki,,,,,602,,,,,,,,,,,,602
"**Cod** Mile High Solar Guy, L",CO,274,1875,1,Genki,,,,,,,,,,,,,,,,,0
Pm & M Electric Dba Titan Sola,NV,288,8756,1,Genki,,,,,,,,,,,,,,,,,0
Pm & M Electric Dba Titan Sola,AZ,287,8756,1,Genki,,,,,,,,,,,,,,,,,0
Integrity Solar,NY,286,1670,1,RyanW,,,,,86,799.8,180.6,808.4,,,,,,,,,1874.8
Executive Power,MD,285,9106,1,RyanW,,,,,,,,,,,,,,,,,0
"Elite Solar Arp Solutions, Llc",TX,284,1987,1,Genki,,,,,,,43,258,,,,,,,,,301
Design 1 Group,WV,283,6058,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Solar Earth Inc,CA,282,7605,1,Genki,,,,,,,19.35,,,,,,,,,,19.35
Sustainable Revolution Dba Sun,AZ,294,8808,1,Genki,,,,,516,172,,,,,,,,,,,688
Solar Energy Systems & Service,FL,293,8018,1,RyanW,,,,,,,,,,,,,,,,,0
On Point Solar Power Llc,AZ,292,8756,1,Genki,,,,,1376,1290,,,,,,,,,,,2666
Fastrac,NV,291,4090,1,Genki,,,,,,,,,,,,,,,,,0
Brick 07,NJ,2633,0,5,RyanW,,,,,,,,,,,,,,,,,0
American - Pueblo,CO,290,6026,1,Genki,,,,,,,,,,,,,,,,,0
**Cod** Smart Wave Solar,CO,289,1875,1,Genki,,,,,,,,,,,,,,,,,0
Solar States Llc,NJ,298,5887,1,RyanW,,,,,,,2.58,1.29,,,,,,,,,3.87
Namaste Solar Electric,CO,297,1875,1,Genki,,,,,,,,,,,,,,,,,0
Inty Power,AZ,296,8756,1,Genki,,,,,,,,129,,,,,,,,,129
Blue Raven Solar,CO,295,1875,1,Genki,,,,,,,,,,,,,,,,,0
Sunpower,CT,307,4984,1,RyanW,,,,,645,,,,,,,,,,,,645
Solar Champs,FL,306,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Skyline Solar/Cod,NJ,305,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Rooftop Power Llc,RI,304,224,1,RyanW,,,,,,,,,,,,,,,,,0
Peak Solar Designs,CO,303,6026,1,Genki,,,,,103.2,172,309.6,516,,,,,,,,,1100.8
J Sun Pv,MO,302,3584,1,Guy,,,,,,,,,,,,,,,,,0
Emt Renewable Llc,PA,301,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Sales,ID,300,756,1,Genki,,,,,,,,,,,,,,,,,0
Boost Electric,TX,299,236,1,Genki,,,,,,,,,,,,,,,,,0
Palmetto Solar Dba Palmetto Cl,FL,310,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Energy Technology Services,FL,309,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Devlin Contracting & Maintenan,NH,308,4991,1,RyanW,,,,,129,602,258,215,,,,,,,,,1204
Source Solar,IA,318,987,1,Guy,,,,,,,,,,,,,,,,,0
Quantum Solar Power,TX,317,1987,1,Genki,,,,,,,,,,,,,,,,,0
Nexus Energy Systems,CA,316,6435,1,Genki,,,,,,163.4,86,86,,,,,,,,,335.4
New Day Energy Llc,MA,2494,0,4,RyanW,,,,,129,,,,,,,,,,,,129
Impact Energy,CO,315,1875,1,Genki,,,,,,,,,,,,,,,,,0
Fresh Home/Brothers Reidhead,AZ,314,8756,1,Genki,,,,,,,,,,,,,,,,,0
Excela Solar,TX,313,1987,1,Genki,,,,,,,,,,,,,,,,,0
Elemental Energy,OR,312,5971,1,Genki,,,,,,10.32,,,,,,,,,,,10.32
Atlantic Key Energy,AR,311,8018,1,Guy,,,,,,,,,,,,,,,,,0
Sunrun Installation Services,CA,325,7605,1,Genki,,,,,,,,,,,,,,,,,0
Solar Planet,KS,324,3584,1,Guy,,,,,,,,,,,,,,,,,0
Marc Jones Construction Llc Db,SC,323,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Green Leaf Solar & Electric,CA,322,7492,1,Genki,,,,,,,,,,,,,,,,,0
Freedom Solar,CO,321,1875,1,Genki,,,,,860,860,,,,,,,,,,,1720
Assured Contracting Llc,FL,320,4560,1,RyanW,,,,,,,,,,,,,,,,,0
All Phase - Stroudsburg,PA,319,3584,1,RyanW,,,,,,,,,,,,,,,,,0
Wells Solar & Electrical Svs L,TX,331,236,1,Genki,,,,,,,,,,,,,,,,,0
Sunergy,TX,330,237,1,Genki,,,,,2082.92,1530.8,,,,,,,,,,,3613.72
Solar Energy World,FL,329,8018,1,RyanW,,,,,276.92,688,473,1806,,,,,,,,,3243.92
Smart Energy Solutions - Goodl,TX,328,4391,1,Genki,,,,,,,,,,,,,,,,,0
Opal Energy Group,NJ,327,5887,1,RyanW,,,,,3.87,12.04,,,,,,,,,,,15.91
Grne Solar,NE,326,5415,1,Guy,,,,,,,,,,,,,,,,,0
Devlin Contracting & Maint Inc,MA,2523,0,4,RyanW,,,,,,,,43,,,,,,,,,43
Zenernet Llc,MO,341,3584,1,Guy,,,,,,,,,,,,,,,,,0
Trismart Solar,NM,340,148,1,Genki,,,,,,,,,,,,,,,,,0
The Solar Cowboys,TX,339,237,1,Genki,,,,,172,1969.4,,,,,,,,,,,2141.4
"Property Services Warranty, In",FL,338,4560,1,RyanW,,,,,,,,,,,,,,,,,0
"Paradise Energy Solutions, Llc",NY,337,8460,1,RyanW,,,,,,,25.8,43,,,,,,,,,68.8
Infinite Solar Of El Paso Llc,TX,336,1987,1,Genki,,,,,,,,,,,,,,,,,0
Future Energy Solar -  Cod,MA,2510,0,4,RyanW,,,,,,,86,43,,,,,,,,,129
Freedom Solar Tx,FL,335,236,1,RyanW,,,,,,,,,,,,,,,,,0
Esa Solar Energy Llc,FL,334,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Encor Solar,MO,333,3584,1,Guy,,,,,,,,,,,,,,,,,0
Consolidated Hudson Electric,NY,332,1670,1,RyanW,,,,,51.6,,,,,,,,,,,,51.6
"Zenernet, Llc",TX,348,236,1,Genki,,,,,,,,,,,,,,,,,0
Tri State Solar Services,NJ,347,1670,1,RyanW,,,,,,,,,,,,,,,,,0
Suncommon Rbk,NY,346,120,1,RyanW,,,,,,,,,,,,,,,,,0
Starry Solar,OK,345,5364,1,Guy,,,,,,,,,,,,,,,,,0
Next Door Home Upgrades,CA,344,1024,1,Genki,,,,,86,43,,,,,,,,,,,129
Lunex Power Inc,FL,343,8018,1,RyanW,,,,,129,516,86,,,,,,,,,,731
Grounded Llc,MD,342,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Solar Sme,PA,357,236,1,RyanW,,,,,1578.96,194.36,211.56,,,,,,,,,,1984.88
Solar Planet Llc,FL,356,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Skyline Solar Llc,MA,355,224,1,RyanW,,,,,451.5,503.1,670.8,215,,,,,,,,,1840.4
Renu Energy Solutions,NC,354,6058,1,RyanW,,,,,1694.2,2850.9,4472,2150,,,,,,,,,11167.1
Marc Jones Construction Llc Db,GA,353,1132,1,RyanW,,,,,,,,,,,,,,,,,0
La Solar Group,TX,352,237,1,Genki,,,,,,,,,,,,,,,,,0
Greater Texas Solar,TX,351,236,1,Genki,,,,,,,,,,,,,,,,,0
Excel,FL,350,5888,1,RyanW,,,,,,,,,,,,,,,,,0
Exact Solar,PA,349,5887,1,RyanW,,,,,,12.9,,,,,,,,,,,12.9
Solar Solution Az Llc,AZ,362,8808,1,Genki,,,,,86,,,,,,,,,,,,86
Sky Blue Energy,TX,361,237,1,Genki,,,,,,,,,,,,,,,,,0
Gottschalk Solutions Llc,NY,360,1670,1,RyanW,,,,,,103.2,,,,,,,,,,,103.2
Cod - Sun Harvest Energy,FL,359,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Az Sun Services,AZ,358,8756,1,Genki,,,,,,,,,,,,,,,,,0
Sunnymac,NJ,368,5887,1,RyanW,,,,,,4.3,,,,,,,,,,,4.3
Solcium Solar Llc,FL,367,5621,1,RyanW,,,,,1032,516,1161,86,,,,,,,,,2795
Plug Pv Llc,NY,366,120,1,RyanW,,,,,,,,,,,,,,,,,0
Green Star Power Llc,TX,365,236,1,Genki,,,,,17.2,120.4,86,67.08,,,,,,,,,290.68
Cod Pacific Solar Homes,CA,364,7605,1,Genki,,,,,172,344,172,43,,,,,,,,,731
Ce Team Inc,NJ,363,5887,1,RyanW,,,,,0.43,,,2.58,,,,,,,,,3.01
Vision Solar,MA,373,224,1,RyanW,,,,,,,309.6,,,,,,,,,,309.6
Solar Sage,FL,372,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Neal Electric,NH,371,4991,1,RyanW,,,,,627.8,318.2,103.2,,,,,,,,,,1049.2
Empwr Solar,VA,370,6408,1,RyanW,,,,,,185.76,137.6,,,,,,,,,,323.36
Accord Power,NY,369,5887,1,RyanW,,,,,,0.86,0.86,156.45,,,,,,,,,158.17
Everguard Solar,NM,377,148,1,Genki,,,,,,,,,,,,,,,,,0
Energy One,MO,376,3584,1,Guy,,,,,,,,,,,,,,,,,0
Cod-Vision Solar,AZ,375,8756,1,Genki,,,,,,,,,,,,,,,,,0
*Cod - Project Solar,FL,374,8018,1,RyanW,,,,,,21.5,,,,,,,,,,,21.5
Yes! Solar Solutions,NC,385,6058,1,RyanW,,,,,,103.2,44.72,206.4,,,,,,,,,354.32
Sunpro,TX,384,3273,1,Genki,,,,,,,,,,,,,,,,,0
Oej Electric Llc,AZ,383,8756,1,Genki,,,,,129,,,,,,,,,,,,129
Mountain Power Solutions,CO,382,2685,1,Genki,,,,,68.8,,,301,,,,,,,,,369.8
Momentum Solar,AZ,381,8756,1,Genki,,,,,,,,,,,,,,,,,0
Mirasol Fafco Solar Inc.,FL,380,8018,1,RyanW,,,,,2487.12,1548,696.6,107.5,,,,,,,,,4839.22
Independent Green Technologies,FL,379,8018,1,RyanW,,,,,,,,,,,,,,,,,0
City - San Leandro,CA,378,8064,1,Genki,,,,,,,,,,,,,,,,,0
Sunpower Corp.,CA,393,5040,1,Genki,,,,,107.5,322.5,,,,,,,,,,,430
Solar Sme,NC,392,236,1,RyanW,,,,,452.36,122.12,,,,,,,,,,,574.48
Second Generation Energy,MA,2481,0,4,RyanW,,,,,,86,,,,,,,,,,,86
Reanimate Contractors,NJ,391,5887,1,RyanW,,,,,2.15,1.29,2.15,,,,,,,,,,5.59
Pm&M Electric Dba Titan Solar,NM,390,148,1,Genki,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",OH,389,1154,1,Guy,,,,,,,,,,,,,,,,,0
Equisolar Inc,TX,388,239,1,Genki,,,,,,,,,,,,,,,,,0
Design 1 Group,TN,387,6058,1,Guy,,,,,25.8,,1380.3,3586.2,,,,,,,,,4992.3
Big Dog Solar,CO,386,2685,1,Genki,,,,,387,920.38,836.1,490.2,,,,,,,,,2633.68
Royal Wholesale Electric - Spr,UT,396,6692,1,Genki,,,,,,,,,,,,,,,,,0
Penguin Home Solutions Inc.,CA,395,6435,1,Genki,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",FL,394,5621,1,RyanW,,,,,146.2,,,,,,,,,,,,146.2
Solar Energy Systems Of Brevar,FL,2255,0,2,RyanW,,,,,,,,,,,,,,,,,0
Renu Energy Solutions,SC,400,6058,1,RyanW,,,,,86,1505,808.4,860,,,,,,,,,3259.4
Lumina Solar,MD,399,9106,1,RyanW,,,,,2029.6,,,,,,,,,,,,2029.6
Hays Electrical,TX,398,3273,1,Genki,,,,,627.8,1161,1204,129,,,,,,,,,3121.8
Cost Adjustments,TX,397,1987,1,Genki,,,,,,,,,,,,,,,,,0
Vision Solar,NJ,408,8460,1,RyanW,,,,,,,,,,,,,,,,,0
Sunbadger Solar,MN,407,4664,1,Guy,,,,,,,,,,,,,,,,,0
Sun Up Solar,NH,406,4991,1,RyanW,,,,,1556.6,2313.4,1995.2,2081.2,,,,,,,,,7946.4
Rectify Solar,IN,2257,0,2,Guy,,,,,,,,,,,,,,,,,0
Power Home Remodeling Group,AZ,2256,0,2,Genki,,,,,,,,,,,,,,,,,0
Midwest Solar Power Llc,WI,403,4407,1,Guy,,,,,,68.8,387,,,,,,,,,,455.8
Florida Sun Services,FL,402,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Booth Elec Dba Pure Solar,FL,401,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Solgen Electric,UT,414,6692,1,Genki,,,,,,,,,,,,,,,,,0
Solcius Shop,NV,413,4090,1,Genki,,,,,,,,,,,,,,,,,0
Solar Installations By Marcor,NY,2136,0,2,RyanW,,,,,,,,,,,,,,,,,0
Nj Solar Power,NJ,2258,0,2,RyanW,,,,,,,,,,,,,,,,,0
Florida Power Management,FL,410,5621,1,RyanW,,,,,,,,215,,,,,,,,,215
816 Solar Pros,MO,409,3584,1,Guy,,,,,651.45,119.11,,,,,,,,,,,770.56
The Green Panel,MI,2137,0,2,Guy,,,,,,,,,,,,,,,,,0
Sun Badger Solar Llc,IL,2259,0,2,Guy,,,,,,,,,,,,,,,,,0
All Energy,MN,416,4664,1,Guy,,,,,268.75,1449.53,397.75,2081.2,,,,,,,,,4197.23
365 Solar Energy Llc,NC,415,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Sunpower Fl,FL,428,5621,1,RyanW,,,,,645,,,,,,,,,,,,645
Sunpower,NJ,427,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Sandbox Solar,CO,426,1875,1,Genki,,,,,,,,,,,,,,,,,0
Prepaid Sales,AZ,424,8756,1,Genki,,,,,301,,,,,,,,,,,,301
Premier Solar Solutions,NY,2260,0,2,RyanW,,,,,,,,,,,,,,,,,0
"Palmetto  Clean Technology, In",NJ,423,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Earthlight - Solar Only,CT,422,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Cod/Sunny Mac Llc,DE,421,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Capital Sun Group,MD,420,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Blue Raven Solar,NC,419,1875,1,RyanW,,,,,,,,,,,,,,,,,0
"Solar Energy Consulting, Llc",AZ,432,8756,1,Genki,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",SC,431,1132,1,RyanW,,,,,34.4,,,,,,,,,,,,34.4
Ced - Sacramento,CA,430,7605,1,Genki,,,,,,,,,,,,,,,,,0
Az Sun Services-Ensemble Sunli,AZ,429,8756,1,Genki,,,,,,,,,,,,,,,,,0
Powur Pbc,NC,436,6058,1,RyanW,,,,,,,,,,,,,,,,,0
Old Colonial Contracting Inc,MA,435,224,1,RyanW,,,,,64.5,172,,,,,,,,,,,236.5
Freehold 06,NJ,2628,0,5,RyanW,,,,,412.8,412.8,1788.8,430,,,,,,,,,3044.4
Energy Renovation Center,CA,434,6435,1,Genki,,,,,,137.6,,227.04,,,,,,,,,364.64
365 Solar Energy Llc,SC,433,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Usesi Guest,WA,2460,0,4,Genki,,,,,,,,,,,,,,,,,0
Rfk Solar,CA,441,6435,1,Genki,,,,,,,,,,,,,,,,,0
Elec3phase Electrical Contract,FL,440,8618,1,RyanW,,,,,,,,,,,,,,,,,0
Construction Art,FL,439,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Only,MD,438,9106,1,RyanW,,,,,172,,,,,,,,,,,,172
"Suncor Solar Of Florida, Llc",FL,447,5888,1,RyanW,,,,,,,,,,,,,,,,,0
Soleil Energy Solutions Llc/Co,TX,446,239,1,Genki,,,,,,,,,,,,,,,,,0
Shippee Solar & Construction,CT,445,4984,1,RyanW,,,,,,137.6,,34.4,,,,,,,,,172
Kw Solar Solutions,DE,444,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Exact Energy Partners Llc,PA,2141,0,2,RyanW,,,,,,,,,,,,,,,,,0
Cod Sales,CT,442,4984,1,RyanW,,,,,292.4,29.24,,43,,,,,,,,,364.64
Voltaic Solaire,NY,2261,0,2,RyanW,,,,,,,,,,,,,,,,,0
Rising Sun,KS,455,3584,1,Guy,,,,,,,,,,,,,,,,,0
Rethink Electric,IL,454,4950,1,Guy,,,,,,,,,,,,,,,,,0
Lunex Power Inc,MA,453,224,1,RyanW,,,,,781.31,103.2,43,580,,,,,,,,,1507.51
Lifetime Solar,KS,452,3584,1,Guy,,,,,,,,,,,,,,,,,0
Iowa Solar,IA,451,987,1,Guy,,,,,,,,,,,,,,,,,0
Emerald Sun Savers,FL,450,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Dba Green Sun Solar Solutions,TX,449,1987,1,Genki,,,,,,,,,,,,,,,,,0
Trinity Solar,MA,467,4984,1,RyanW,,,,,,412.8,206.4,,,,,,,,,,619.2
Sunnova Energy Corp-Direct Pay,AZ,465,8756,1,Genki,,,,,,,,,,,,,,,,,0
Sunlight Solar,VA,464,6408,1,RyanW,,,,,,,,,,,,,,,,,0
Soleil Energy Solutions Llc,TX,463,236,1,Genki,,,,,,,,,,,,,,,,,0
Orbit Energy & Power Llc,FL,2489,0,4,RyanW,,,,,,,,,,,,,,,,,0
Nivo Solar,TX,462,237,1,Genki,,,,,215,258,,43,,,,,,,,,516
Morg,PA,461,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Middletow 01,NJ,2624,0,5,RyanW,,,,,,,,,,,,,,,,,0
Henderson Electric,CA,460,7605,1,Genki,,,,,,,86,,,,,,,,,,86
Green Solar Technologies,IA,459,4664,1,Guy,,,,,,,,,,,,,,,,,0
Cost Adjustments,FL,458,5888,1,RyanW,,,,,,,,,,,,,,,,,0
Cod Equisolar,NV,457,4090,1,Genki,,,,,,,,,,,,,,,,,0
603 Electric,NH,456,224,1,RyanW,,,,,,,,,,,,,,,,,0
Trismart Solar,AZ,471,8756,1,Genki,,,,,,,,,,,,,,,,,0
Sunlight Solar Energy Inc,CO,470,1127,1,Genki,,,,,,,,,,,,,,,,,0
Strawberry Solar,MI,2133,0,2,Guy,,,,,,,,,,,,,,,,,0
Skyline Solar Llc,CT,2479,0,4,RyanW,,,,,,,,,,,,,,,,,0
Green Brilliance,MD,469,9106,1,RyanW,,,,,301,258,21.5,,,,,,,,,,580.5
Cod Sales,WV,468,5887,1,RyanW,,,,,,,,,,,,,,,,,0
"Mayan Enterprises Of El Paso, ",TX,475,1987,1,Genki,,,,,86,,,,,,,,,,,,86
Imperial Solar Llc,TX,474,3273,1,Genki,,,,,,,,,,,,,,,,,0
Huston Electric,IN,473,1045,1,Guy,,,,,,,,,,,,,,,,,0
Empower Ces Llc,NY,2262,0,2,RyanW,,,,,,,,,,,,,,,,,0
Solcius,WI,482,4407,1,Guy,,,,,,,,430,,,,,,,,,430
Solar Planet,MO,481,3584,1,Guy,,,,,,,,,,,,,,,,,0
Ready Nation Contractors,FL,480,5888,1,RyanW,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",GA,479,1132,1,RyanW,,,,,86,,,,,,,,,,,,86
Gardner Engineering,UT,478,6692,1,Genki,,,,,,,,,,,,,,,,,0
Cod Sales,CA,477,7133,1,Genki,,,,,,86,240.8,232.2,,,,,,,,,559
Atma Energy,TX,476,236,1,Genki,,,,,,,,,,,,,,,,,0
Smart Green Inc,RI,484,224,1,RyanW,,,,,103.2,,64.5,,,,,,,,,,167.7
Expert Inc,FL,483,8018,1,RyanW,,,,,1720,860,,,,,,,,,,,2580
You Save Green Inc,NY,2449,0,4,RyanW,,,,,,,,,,,,,,,,,0
Usa Energy Savers,FL,491,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Untd Energy,TX,490,239,1,Genki,,,,,,,,,,,,,,,,,0
Sunsmart America,FL,489,4560,1,RyanW,,,,,258,,43,,,,,,,,,,301
Dba Direct Energy Fl,FL,488,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Cod-Florida State Energy,FL,487,5621,1,RyanW,,,,,172,,,,,,,,,,,,172
Ced - Orlando,FL,486,120,1,RyanW,,,,,,,,,,,,,,,,,0
"Avolta Power, Inc",CO,485,1875,1,Genki,,,,,,,,,,,,,,,,,0
Us Green Technologies,CT,501,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Rise Solutions,NJ,500,5887,1,RyanW,,,,,1.72,,,,,,,,,,,,1.72
Pacific Sun Technologies Inc,CA,499,6435,1,Genki,,,,,,,,,,,,,,,,,0
Home Team Energy Inc,WI,498,4950,1,Guy,,,,,,,,,,,,,,,,,0
Florida Solar Products Inc,FL,2146,0,2,RyanW,,,,,,,,,,,,,,,,,0
"Encor Solar, Llc",TX,496,236,1,Genki,,,,,,,,,,,,,,,,,0
Cod Account,CA,495,6435,1,Genki,,,,,,63.64,107.5,282.08,,,,,,,,,453.22
Beacon Solar,MA,494,4431,1,RyanW,,,,,,,,,,,,,,,,,0
All Solar Inspections,NJ,493,5887,1,RyanW,,,,,,,,,,,,,,,,,0
All Phase - Stroudsburg,VA,492,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Suntuity,NJ,506,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Solar Generation,MO,505,6640,1,Guy,,,,,,,,,,,,,,,,,0
Pro Star Energy Llc*,NH,2485,0,4,RyanW,,,,,,,,,,,,,,,,,0
"Paradise Energy Solutions, Llc",VA,504,8460,1,RyanW,,,,,43,,,,,,,,,,,,43
Myo Investments Inc.,TX,503,237,1,Genki,,,,,,,,,,,,,,,,,0
Encor Solar,FL,502,8018,1,RyanW,,,,,43,,,,,,,,,,,,43
Voltaic Solaire,NY,512,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Sunbadger Solar Llc,IL,511,1045,1,Guy,,,,,,,,,,,,,,,,,0
"Solar Gain, Inc",AZ,510,8756,1,Genki,,,,,774,,,,,,,,,,,,774
"Palmetto Clean Technology, Inc",CO,509,1875,1,Genki,,,,,,,,,,,,,,,,,0
Icon Energy,TX,508,237,1,Genki,,,,,,,,,,,,,,,,,0
Doug Morgan/ Cod,NJ,507,5887,1,RyanW,,,,,,,,,,,,,,,,,0
William May Electric,FL,519,5621,1,RyanW,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",IL,518,4950,1,Guy,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,VA,517,6058,1,RyanW,,,,,,,,,,,,,,,,,0
Maine Energy Performance Solut,ME,516,4422,1,RyanW,,,,,,129,172,,,,,,,,,,301
Innovative Solar,FL,515,8018,1,RyanW,,,,,602,516,1032,602,,,,,,,,,2752
Bunddlex Llc Dba Equity Solar,FL,514,5621,1,RyanW,,,,,,,,,,,,,,,,,0
21st Century Power Solutions,MD,513,9106,1,RyanW,,,,,,,43,43,,,,,,,,,86
Volt Seed,MA,528,224,1,RyanW,,,,,,,,172,,,,,,,,,172
Suncycle Renewable Energy Llc,NJ,527,5887,1,RyanW,,,,,0.86,,,,,,,,,,,,0.86
Pioneer Valley Photo Voltaics ,MA,526,224,1,RyanW,,,,,,,,,,,,,,,,,0
"Palmetto Clean Technology, Inc",PA,525,1132,1,RyanW,,,,,,,,,,,,,,,,,0
Onsite Energy Inc,NY,524,1670,1,RyanW,,,,,,,77.4,103.2,,,,,,,,,180.6
Neal Electric,ME,523,224,1,RyanW,,,,,,,,,,,,,,,,,0
Eastern Ct Solar,CT,522,4984,1,RyanW,,,,,77.4,283.8,,,,,,,,,,,361.2
Cost Adjustments,MO,521,6640,1,Guy,,,,,,,,,,,,,,,,,0
Bright Planet Solar,CA,520,8797,1,Genki,,,,,,172,,2021,,,,,,,,,2193
Vision Solar Llc,TX,2451,0,4,Genki,,,,,,,,,,,,,,,,,0
Summit Energy Group,RI,531,224,1,RyanW,,,,,,,,,,,,,,,,,0
Resne Inc*,RI,2483,0,4,RyanW,,,,,,,,258,,,,,,,,,258
Axiom 360 Llc,CA,530,7605,1,Genki,,,,,352.6,232.2,318.2,,,,,,,,,,903
Adams Energy Llc,NH,529,224,1,RyanW,,,,,,,,,,,,,,,,,0
Devlin Contracting & Maintenan,RI,534,224,1,RyanW,,,,,,,,,,,,,,,,,0
Cod-Positive Energy Solar,FL,533,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Apex Solar Power Llc,NY,532,120,1,RyanW,,,,,,,,,,,,,,,,,0
Zuni Electric,NM,541,1987,1,Genki,,,,,,,,,,,,,,,,,0
Small Town Solar,CO,540,6026,1,Genki,,,,,,159.1,51.6,,,,,,,,,,210.7
Icon Energy Llc,FL,539,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Excel Construction Group,TX,2263,0,2,Genki,,,,,,,,,,,,,,,,,0
Cod Sales - Auburn,NH,537,224,1,RyanW,,,,,,,,129,,,,,,,,,129
Alternative Solar,TX,536,236,1,Genki,,,,,,,,,,,,,,,,,0
Algae Environmental Fuels,FL,535,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Solgen Power Llc,OR,544,5971,1,Genki,,,,,,,,,,,,,,,,,0
Solar States Llc,PA,543,5887,1,RyanW,,,,,,,,,,,,,,,,,0
"Amped On Solar, Llc",NJ,2264,0,2,RyanW,,,,,,,,,,,,,,,,,0
***Vision Solar,TX,542,236,1,Genki,,,,,,,,,,,,,,,,,0
Solarrx,FL,548,8618,1,RyanW,,,,,86,,,,,,,,,,,,86
Service Electric Usa,FL,547,5888,1,RyanW,,,,,,,,,,,,,,,,,0
Integrated Electrical Contract,TX,546,1987,1,Genki,,,,,,,,,,,,,,,,,0
Active Energies,CO,545,1875,1,Genki,,,,,,,,,,,,,,,,,0
Sunblue Energy,CT,551,1670,1,RyanW,,,,,,,,,,,,,,,,,0
Greenway Roofing Of Fl,FL,550,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Cr Solar,IL,549,6640,1,Guy,,,,,,,,,,,,,,,,,0
Sunnova Energy Corp - Direct P,FL,558,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Streamline Solar Power Systems,AZ,557,8756,1,Genki,,,,,,,,,,,,,,,,,0
