Year_Qtr,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Customer,State,Cust_ID,PC #
2025_Q1,,,,,,,,,,,,,,,,,Otg Electric Llc,WA,3397,
2025_Q2,,,,,,,,,,,,,,52.02,,,Otg Electric Llc,WA,3397,
2025_Q3,,,,,,,,,,,,,,,,,Otg Electric Llc,WA,3397,
2025_Q4,,,,,,,,,,,,,,,,,Otg Electric Llc,WA,3397,
2022_Q1,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2022_Q2,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2022_Q3,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2022_Q4,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2023_Q1,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2023_Q2,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2023_Q3,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2023_Q4,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2024_Q1,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2024_Q2,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2024_Q3,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2024_Q4,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2025_Q1,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2025_Q2,,,,,,,,,,,,,,20,,,Honest Electric,ID,3403,
2025_Q3,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2025_Q4,,,,,,,,,,,,,,,,,Honest Electric,ID,3403,
2022_Q1,,,,,,,,,,,,,,,,,Generac,ME,3405,
2022_Q2,,,,,,,,,,,,,,,,,Generac,ME,3405,
2022_Q3,,,,,,,,,,,,,,,,,Generac,ME,3405,
2022_Q4,,,,,,,,,,,,,,,,,Generac,ME,3405,
2023_Q1,,,,,,,,,,,,,,,,,Generac,ME,3405,
2023_Q2,,,,,,,,,,,,,,,,,Generac,ME,3405,
2023_Q3,,,,,,,,,,,,,,,,,Generac,ME,3405,
2023_Q4,,,,,,,,,,,,,,,,,Generac,ME,3405,
2024_Q1,,,,,,,,,,,,,,,,,Generac,ME,3405,
2024_Q2,,,,,,,,,,,,,,,,,Generac,ME,3405,
2024_Q3,,,,,,,,,,,,,,,,,Generac,ME,3405,
2024_Q4,,,,,,,,,,,,,,,,,Generac,ME,3405,
2025_Q1,,,,,,,,,,,,,,,,,Generac,ME,3405,
2025_Q2,,,,,,,,,,,,,,32.22,,,Generac,ME,3405,
2025_Q3,,,,,,,,,,,,,,,,,Generac,ME,3405,
2025_Q4,,,,,,,,,,,,,,,,,Generac,ME,3405,
2022_Q1,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2022_Q2,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2022_Q3,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2022_Q4,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2023_Q1,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2023_Q2,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2023_Q3,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2023_Q4,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2024_Q1,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2024_Q2,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2024_Q3,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2024_Q4,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2025_Q1,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2025_Q2,,,,,,,,,,,,,,45.1,,,Trident Roofing And Exteriors,FL,3386,
2025_Q3,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2025_Q4,,,,,,,,,,,,,,,,,Trident Roofing And Exteriors,FL,3386,
2022_Q1,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2022_Q2,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2022_Q3,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2022_Q4,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2023_Q1,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2023_Q2,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2023_Q3,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2023_Q4,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2024_Q1,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2024_Q2,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2024_Q3,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2024_Q4,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2025_Q1,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2025_Q2,,,,,,,,,,,,,,599.4,,,Team Sunshine Construction Llc,CT,3388,
2025_Q3,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2025_Q4,,,,,,,,,,,,,,,,,Team Sunshine Construction Llc,CT,3388,
2022_Q1,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2022_Q2,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2022_Q3,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2022_Q4,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2023_Q1,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2023_Q2,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2023_Q3,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2023_Q4,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2024_Q1,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2024_Q2,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2024_Q3,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2024_Q4,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2025_Q1,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2025_Q2,,,,,,,,,,,,,,279.62,,,Bracket Ut Llc,FL,3410,
2025_Q3,,,,,,,,,,,,,,,494,,Bracket Ut Llc,FL,3410,
2025_Q4,,,,,,,,,,,,,,,,,Bracket Ut Llc,FL,3410,
2022_Q1,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2022_Q2,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2022_Q3,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2022_Q4,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2023_Q1,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2023_Q2,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2023_Q3,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2023_Q4,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2024_Q1,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2024_Q2,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2024_Q3,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2024_Q4,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2025_Q1,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2025_Q2,,,,,,,,,,,,,,30.8,,,Val Green Energy-Cod,NJ,3385,
2025_Q3,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2025_Q4,,,,,,,,,,,,,,,,,Val Green Energy-Cod,NJ,3385,
2022_Q1,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2022_Q2,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2022_Q3,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2022_Q4,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2023_Q1,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2023_Q2,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2023_Q3,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2023_Q4,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2024_Q1,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2024_Q2,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2024_Q3,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2024_Q4,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2025_Q1,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2025_Q2,,,,,,,,,,,,,,360.8,,,Beyond Solar Services Llc,FL,3411,
2025_Q3,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2025_Q4,,,,,,,,,,,,,,,,,Beyond Solar Services Llc,FL,3411,
2022_Q1,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2022_Q2,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2022_Q3,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2022_Q4,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2023_Q1,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2023_Q2,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2023_Q3,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2023_Q4,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2024_Q1,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2024_Q2,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2024_Q3,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2024_Q4,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2025_Q1,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2025_Q2,,,,,,,,,,,,,,33.2,,,Sea Bright Solar - Cod,NJ,3392,
2025_Q3,,,,,,,,,,,,,,,58.63,,Sea Bright Solar - Cod,NJ,3392,
2025_Q4,,,,,,,,,,,,,,,,,Sea Bright Solar - Cod,NJ,3392,
2022_Q1,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2022_Q2,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2022_Q3,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2022_Q4,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2023_Q1,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2023_Q2,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2023_Q3,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2023_Q4,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2024_Q1,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2024_Q2,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2024_Q3,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2024_Q4,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2025_Q1,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2025_Q2,,,,,,,,,,,,,,26.64,,,Pueblo Electrics,CO,3395,
2025_Q3,,,,,,,,,,,,,,,69.22,,Pueblo Electrics,CO,3395,
2025_Q4,,,,,,,,,,,,,,,,,Pueblo Electrics,CO,3395,
2022_Q1,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2022_Q2,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2022_Q3,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2022_Q4,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2023_Q1,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2023_Q2,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2023_Q3,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2023_Q4,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2024_Q1,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2024_Q2,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2024_Q3,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2024_Q4,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2025_Q1,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2025_Q2,,,,,,,,,,,,,,451,,,Geib's Electric Llc,PA,3406,
2025_Q3,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2025_Q4,,,,,,,,,,,,,,,,,Geib's Electric Llc,PA,3406,
2022_Q1,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2022_Q2,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2022_Q3,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2022_Q4,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2023_Q1,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2023_Q2,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2023_Q3,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2023_Q4,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2024_Q1,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2024_Q2,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2024_Q3,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2024_Q4,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2025_Q1,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2025_Q2,,,,,,,,,,,,,,138.6,,,The Solar Maintenance Guys,TX,3387,
2025_Q3,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2025_Q4,,,,,,,,,,,,,,,,,The Solar Maintenance Guys,TX,3387,
2022_Q1,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2022_Q2,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2022_Q3,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2022_Q4,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2023_Q1,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2023_Q2,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2023_Q3,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2023_Q4,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2024_Q1,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2024_Q2,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2024_Q3,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2024_Q4,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2025_Q1,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2025_Q2,,,,,,,,,,,,,,2.88,,,Misc Cost Adjustments,NJ,3399,
2025_Q3,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2025_Q4,,,,,,,,,,,,,,,,,Misc Cost Adjustments,NJ,3399,
2022_Q1,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2022_Q2,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2022_Q3,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2022_Q4,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2023_Q1,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2023_Q2,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2023_Q3,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2023_Q4,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2024_Q1,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2024_Q2,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2024_Q3,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2024_Q4,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2025_Q1,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2025_Q2,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2025_Q3,,,,,,,,,,,,,,,409.15,,Manahawki-76,NJ,3427,
2025_Q4,,,,,,,,,,,,,,,,,Manahawki-76,NJ,3427,
2022_Q1,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2022_Q2,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2022_Q3,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2022_Q4,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2023_Q1,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2023_Q2,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2023_Q3,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2023_Q4,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2024_Q1,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2024_Q2,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2024_Q3,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2024_Q4,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2025_Q1,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2025_Q2,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2025_Q3,,,,,,,,,,,,,,,2668.2,,"Kelowna, Bc (2660)",AB,3428,
2025_Q4,,,,,,,,,,,,,,,,,"Kelowna, Bc (2660)",AB,3428,
2022_Q1,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2022_Q2,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2022_Q3,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2022_Q4,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2023_Q1,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2023_Q2,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2023_Q3,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2023_Q4,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2024_Q1,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2024_Q2,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2024_Q3,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2024_Q4,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2025_Q1,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2025_Q2,,,,,,,,,,,,,,,,,"Fort Mcmurray, Ab (2520)",AB,3436,
2025_Q3,,,,,,,,,,,,,,,18705,,"Fort Mcmurray, Ab (2520)",AB,3436,
2025_Q4,,,,,,,,,,,,,,,,2842.3,"Fort Mcmurray, Ab (2520)",AB,3436,
2022_Q1,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2022_Q2,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2022_Q3,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2022_Q4,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2023_Q1,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2023_Q2,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2023_Q3,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2023_Q4,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2024_Q1,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2024_Q2,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2024_Q3,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2024_Q4,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2025_Q1,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2025_Q2,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2025_Q3,,,,,,,,,,,,,,,43,,Dynamic Solar And Electrical L,AZ,3438,
2025_Q4,,,,,,,,,,,,,,,,,Dynamic Solar And Electrical L,AZ,3438,
2022_Q1,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2022_Q2,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2022_Q3,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2022_Q4,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2023_Q1,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2023_Q2,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2023_Q3,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2023_Q4,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2024_Q1,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2024_Q2,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2024_Q3,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2024_Q4,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2025_Q1,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2025_Q2,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2025_Q3,,,,,,,,,,,,,,,0.86,,"Duluth, Mn (7653)",WI,3439,
2025_Q4,,,,,,,,,,,,,,,,,"Duluth, Mn (7653)",WI,3439,
2022_Q1,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2022_Q2,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2022_Q3,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2022_Q4,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2023_Q1,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2023_Q2,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2023_Q3,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2023_Q4,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2024_Q1,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2024_Q2,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2024_Q3,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2024_Q4,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2025_Q1,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2025_Q2,,,,,,,,,,,,,,,,,"Dartmouth, Ns (2115)",PE,3442,
2025_Q3,,,,,,,,,,,,,,,4056.08,,"Dartmouth, Ns (2115)",PE,3442,
2025_Q4,,,,,,,,,,,,,,,,378.84,"Dartmouth, Ns (2115)",PE,3442,
2022_Q1,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2022_Q2,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2022_Q3,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2022_Q4,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2023_Q1,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2023_Q2,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2023_Q3,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2023_Q4,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2024_Q1,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2024_Q2,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2024_Q3,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2024_Q4,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2025_Q1,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2025_Q2,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2025_Q3,,,,,,,,,,,,,,,910.64,,Brick-76,NJ,3453,
2025_Q4,,,,,,,,,,,,,,,,,Brick-76,NJ,3453,
2022_Q1,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2022_Q2,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2022_Q3,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2022_Q4,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2023_Q1,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2023_Q2,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2023_Q3,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2023_Q4,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2024_Q1,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2024_Q2,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2024_Q3,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2024_Q4,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2025_Q1,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2025_Q2,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2025_Q3,,,,,,,,,,,,,,,242.52,,4204997 We Are Renewable Energ,TX,3459,
2025_Q4,,,,,,,,,,,,,,,,,4204997 We Are Renewable Energ,TX,3459,
2022_Q1,,,,,,,,,,,,,,,,,Integrate Sun,MD,3432,
