Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Connected Solar,TX,2275,0,2,Genki,,,97.2,,,,,,,,,,,,,,97.2
Affordable Solar,ME,914,4422,1,RyanW,,,,,,,,,,,,,,,,,0
Sunvena Solar,FL,2276,0,2,RyanW,,,4665.6,,6609.6,583.2,,,,,,,,,,,11858.4
Greenhouse Solar Dba Infinity ,TX,921,237,1,Genki,,,406.7,,,1328,356.9,,,,18.04,,,,,,2109.64
Empower Solar*,NY,2516,0,4,RyanW,,,,,14940,16600,8300,8300,5229,3237,,,,,,,56606
Ibermex Capital Llc,TX,926,239,1,Genki,,,1826,5548.55,4029.65,240.7,,,,,,,,,,,11644.9
Desert View Remodlers,NV,925,4090,1,Genki,,,83,,,,,,,,,,,,,,83
Cod,SC,924,1132,1,RyanW,,,83,,,,,332,225.5,,,,,,,,640.5
Adt Solar,LA,2277,0,2,RyanW,,,6609.6,35478,35575.2,5929.2,1166.4,,,,,,,,,,84758.4
Streamline Solar,AZ,929,4090,1,Genki,,,249,,,,,,,,,,,,,,249
Solar Power Nw,WA,928,8801,1,Genki,,,1792.8,522.9,639.1,473.1,913,,,83,830,,,,,,5253.9
Dement Electric Inc.,NM,927,1987,1,Genki,,,74.7,,,,,,,,,,,,,,74.7
Straightup Solar,MO,933,6640,1,Guy,,,166,639.1,,,,,,,,,,,,,805.1
Solar 365,TX,932,239,1,Genki,,,2431.9,3320,1722.25,850.75,166,788.5,352.75,,,,,,,,9632.15
Quest Solar -Quest Home Improv,CT,931,1670,1,RyanW,,,581,1743,290.5,166,,,,,,,,,,,2780.5
Integrity Solar,NJ,930,1670,1,RyanW,,,2656,,249,,332,,541.2,270.6,,,,,,,4048.8
Sunpower Corporation,IL,937,4950,1,Guy,,,5146,1992,1660,2656,4648,4980,7846.88,,,,,,,,28928.88
"Positivesynergyllc,Dba Havasu ",NV,936,4090,1,Genki,,,166,,,,,3320,332,,180.4,,902,,,,4900.4
Midwest Solar Power,WI,2278,0,2,Guy,,,194.4,,,,,,,,,,,,,,194.4
Lumio Hx Inc,TX,934,237,1,Genki,,,913,1743,207.5,830,498,360.8,,,,,,,,,4552.3
Poulin Design Remodeling,NM,940,148,1,Genki,,,,,,,,,,,,,,,,,0
Hammer & Bell/Cod,PA,939,5887,1,RyanW,,,66.4,,,,,,,,,,,,,,66.4
Caballero's Electric,NV,938,4090,1,Genki,,,166,,,,,,,,,,,,,,166
Wilderness Trace Solar,KY,947,4979,1,Guy,,,,,,,,,,,,,,,,,0
Usesi Guest,VT,2461,0,4,RyanW,,,83,,,,,,,,,,,,,,83
Sun Services Usa Llc,NV,946,4090,1,Genki,,,332,,,,,,,,,,,,,,332
"Lumio Hx, Inc",TX,945,239,1,Genki,,,3735,3320,,830,,,,,,,,,,,7885
Florida Solar Power,FL,944,8018,1,RyanW,,,498,332,332,,,,,,,,,,,,1162
Empire Refrigeration,TX,943,1987,1,Genki,,,249,182.6,,,,,,,,,,,,,431.6
Elite Energy Consultants,CT,942,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Dynamic Solar & Electric Nw Co,WA,941,5971,1,Genki,,,332,83,,,,,,,,,,,,,415
Titan Solar Power,NJ,956,5887,1,RyanW,,,33.2,,,,,,,,,,,,,,33.2
Sunsmart Technologies,KS,955,3584,1,Guy,,,,,,,,,,,,,,,,,0
Sunlux,CA,954,6435,1,Genki,,,,,,,,,,,,,,,,,0
Standard Eco/Cod,TX,953,239,1,Genki,,,332,,,,,,,,,,,,,,332
Shield Energy (Former Channel ,CA,952,6435,1,Genki,,,,,,166,,,,,,,,,,,166
Roofnow,TX,951,1987,1,Genki,,,498,477.25,456.5,103.75,207.5,,,,,,,,,,1743
Expert Solar,VA,950,6058,1,RyanW,,,415,,,,,,,,,,,,,,415
"Csa Electrical, Llc",NM,949,1987,1,Genki,,,622.5,83,,,,,,,,,,,,,705.5
Westco Construction,TX,959,237,1,Genki,,,249,,,,,,,,,,,,,,249
Momentum Solar,FL,958,5621,1,RyanW,,,9960,,,,,,,,,,,,,,9960
Maxfield Solar,UT,957,6692,1,Genki,,,194.4,,,,,249,,,,,,,,,443.4
Texas Powered By Solar,TX,971,239,1,Genki,,,249,,,,,,,,,,,,,,249
Sun Harvest,FL,970,5621,1,RyanW,,,747,996,498,498,249,,,,,,,,,,2988
Solcius,MN,969,4664,1,Guy,,,777.6,1743,,,,,,,,,,,,,2520.6
Skycharge Solar,OH,968,1154,1,Guy,,,332,,,,,,,,,,,,,,332
Native Solutions Dba-Happy Sol,CO,967,1875,1,Genki,,,,16.6,,,,,,,,,,,,,16.6
Lumio Hx Inc,SC,966,1132,1,RyanW,,,747,332,332,581,664,,,,,,,,,,2656
Kps Solar - Horizons,FL,965,4560,1,RyanW,,,1012.6,,,,,,,,,,,,,,1012.6
Ion Solar Pros,NY,964,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Gensun,NJ,963,5887,1,RyanW,,,298.8,186.75,103.75,112.05,336.15,311.25,133.14,103.73,315.7,345.83,0,4.51,,,2251.66
Empower Energy Solutions,NH,962,4991,1,RyanW,,,830,2573,1037.5,12047.45,3145.7,373.5,956.2,1082.4,180.4,586.3,,,,,22812.45
Diamond Solar,CA,961,1024,1,Genki,,,136.08,,174.3,,166,,,,,,,,,,476.38
Cod Blue Planet Water And Powe,CA,960,7605,1,Genki,,,294.65,116.2,33.2,,,,,,,,,,,,444.05
Wells Solar & Electrical,TX,984,237,1,Genki,,,332,830,,,,,,,,,,,,,1162
"Sky Solar Energy, Inc",FL,983,8018,1,RyanW,,,747,,,,,199.2,,,,,,,,,946.2
Pm & M Elecric Dba Titan Solar,NJ,982,1987,1,RyanW,,,249,,,,,,,,,,,,,,249
Modern Power,MO,981,3584,1,Guy,,,332,207.5,,,,,,,,,,,,,539.5
Lumio Hx Inc.,NJ,980,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Lumina Sun,MT,979,821,1,Genki,,,33.2,83,830,207.5,,,,,,,,,,,1153.7
Jolma Electric Llc,WI,978,4950,1,Guy,,,581,597.6,,,,,,,,,,,,,1178.6
Glyde Solar Llc,CO,977,1127,1,Genki,,,,16.6,,,,,,,,,,,,,16.6
Fluent Solar,KS,976,3584,1,Guy,,,2199.5,485.55,415,,,,,,,,,,,,3100.05
Deep Canyon Llc,AZ,975,8808,1,Genki,,,,,,,,,270.6,,,,,,,,270.6
Cod Sales,OR,974,4450,1,Genki,,,738.7,33.2,,431.6,332,,,,,,,,,,1535.5
Cod Sales,OK,973,5364,1,Guy,,,622.5,4996.6,11952,1494,498,344.45,83,,,270.6,72.16,315.7,451,,21100.01
Centaur Roofing And Constructi,FL,972,5621,1,RyanW,,,41.5,,,,,,,,,,,,,,41.5
"Positivesynergyllc,Dba Havasu ",AZ,988,4090,1,Genki,,,3071,5478,1660,8798,8300,5976,3320,,,,,,,,36603
Lumio Hx Inc,CA,987,311,1,Genki,,,4884.55,8573.9,3170.6,6664.9,5992.6,2305.2,581,83,,,,,,,32255.75
Lumio,CA,986,2576,1,Genki,,,415,,,,,,,,,,,,,,415
Alternate Electric Solar,TX,985,1987,1,Genki,,,83,921.3,817.55,,,,,,,,,,,,1821.85
Solar Planet Llc,GA,995,5621,1,RyanW,,,249,,,,,,,,,,,,,,249
"Skyfox Energy, Inc.",TX,994,1987,1,Genki,,,1137.1,,,,,,,,,,,,,,1137.1
Powur Pbc,TX,993,239,1,Genki,,,,,,,,,,,,,,,,,0
Hays Electrical Service,TX,2279,0,2,Genki,,,1360.8,,,,,,,,,,,,,,1360.8
Go Solar Power Llc,CA,991,4560,1,Genki,,,207.5,,,,249,,,,,,,,,,456.5
Emt Renewables Llc *,PA,2513,0,4,RyanW,,,,,,,,,,,,,,,,,0
Cod Sales,OH,989,1154,1,Guy,,,332,,83,,166,821.2,180.4,90.2,,,,,,405.9,2078.7
Cod Sales,MO,990,6640,1,Guy,,,,83,871.5,166,41.5,166,,45.1,,180.4,0,,,,1553.5
Sunshine Solar Inc.,OR,999,5971,1,Genki,,,249,415,830,,,,,,,,,,,,1494
Rise Power Llc,TX,998,237,1,Genki,,,3984,4316,1328,,,,,,,,,,,,9628
Eco-Depot,WA,997,8187,1,Genki,,,,,,,,,,,,,,360.8,360.8,270.6,992.2
Circuit Electric Solar,FL,996,8018,1,RyanW,,,199.2,,,,,,,,,,,,,,199.2
Titanium Llc,CA,1007,6435,1,Genki,,,4.15,,,,,,,,,,,,,,4.15
Positive Synergy Llc Dba Havas,AZ,1006,8756,1,Genki,,,747,,498,,664,,,36.08,,,,,,,1945.08
National Energy Partners,NJ,1005,5887,1,RyanW,,,16.6,,,8.3,,,,,,,,,,,24.9
Current Solar--Cod,TX,1004,239,1,Genki,,,643.25,2477.55,373.5,,,,,,,,,,,,3494.3
Ced - Riverside,MO,1003,3584,1,Guy,,,1141.25,,,,,,,,,,,,,,1141.25
Ced - Riverside,KS,1002,3584,1,Guy,,,302.95,,,,,,,,,,,,,,302.95
Cdl Electric,KS,1001,3584,1,Guy,,,132.8,647.4,,83,124.5,,,,,,,,,,987.7
Bracket Ut,FL,1000,5621,1,RyanW,,,498,166,415,,,,,,,,,,,,1079
Pm&M Electric Dba Titan Solar,NJ,1010,1132,1,RyanW,,,249,,,,,,,,,,,,,,249
Lumio Hx Inc Shop Account,UT,1009,4391,1,Genki,,,448.2,,,,,,,,,,,,,,448.2
Empower Energy Solutions,RI,1008,4984,1,RyanW,,,4.15,,,249,249,,,,90.2,,,,,,592.35
Sun Solar,KS,1014,3584,1,Guy,,,2075,,,,,,,,,,,,,,2075
Solcius Llc,SC,1013,1132,1,RyanW,,,83,,207.5,,,,,,,,,,,,290.5
Rochester,NY,1012,4664,1,RyanW,,,166,,,,,,,,,,,,,,166
Core Energy,TX,1011,237,1,Genki,,,,,,,,,,,,,,,,,0
Touch Of Grey Marketing Inc,FL,1018,239,1,RyanW,,,332,,,,,,,,,,,,,,332
Solect Energy Development,MA,2472,0,4,RyanW,,,664,,,,,,,,,,166,,,,830
Smart Home Energy Source Llc,NY,2477,0,4,RyanW,,,2988,,,,,,,,,,,,,,2988
"Palmetto Clean Technology, Inc",NC,1017,1132,1,RyanW,,,830,249,,,,,,,,,,,,,1079
Bayou Blue Construction Llc,TX,1016,237,1,Genki,,,415,,,,,,,,,,,,,,415
Adt Solar Llc,CO,1015,1875,1,Genki,,,,124.5,,4.15,8.3,,,,,,,,,,136.95
Upscale Energy,CA,1024,8797,1,Genki,,,979.4,3154,581,,,,,,,,,,,,4714.4
Solar Grids,IA,1023,987,1,Guy,,,,83,,,,,,,,,,,,,83
Revolution Energy Systems,IA,1022,987,1,Guy,,,6249.9,,,,,,,,,,,,,,6249.9
Pure Point Energy Llc,CT,1021,4984,1,RyanW,,,,,,,,,,,,,,992.2,,,992.2
Mason City - Culver,IA,1020,987,1,Guy,,,,,,,,,,,,,,,,,0
Ecorenos,SC,1019,1132,1,RyanW,,,107.9,,,,,,,,,,,,,,107.9
Wire Nutz Electrical Services,WA,1031,5971,1,Genki,,,332,,,,,,,,,,,,,,332
Total Connect Solutions,FL,1030,5888,1,RyanW,,,1328,,,,,,,,,,,,,,1328
Lunex Power Inc,RI,1029,224,1,RyanW,,,,,,,,,,,,,,,,,0
"J&A Electric Construction, Llc",NY,1028,120,1,RyanW,,,249,,,664,,,,,,,,,,,913
Ies Batteries,ME,1027,4422,1,RyanW,,,166,207.5,,,124.5,,,90.2,171.38,90.2,,,,,849.78
Cod/Next Gen Electric,ID,1026,8187,1,Genki,,,249,332,,,,,,,,,,,,,581
Cod-South Plains Solar,TX,1025,1987,1,Genki,,,41.5,,,,,,,,,,,,,,41.5
The Solar Guys,KS,1038,3584,1,Guy,,,,,,,,,,,,,,,,,0
Premier Aesthetix Installation,TX,2280,0,2,Genki,,,10400.4,34894.8,4860,,,,,,,,,,,,50155.2
Pm & M Electric Dba Titan Sola,NJ,1036,8756,1,RyanW,,,12.45,,,,,,,,,,,,,,12.45
Green Energy Solutions,FL,1035,8018,1,RyanW,,,830,,,,,,,,,,,,,,830
Fluent Solar,MO,1034,3584,1,Guy,,,1274.05,,,,,,,,,,,,,,1274.05
Ecovole,TX,1033,3584,1,Genki,,,3714.25,564.4,,,,,,,,,,,,,4278.65
Blue Raven Solar,TX,1032,1987,1,Genki,,,,,,,,,,,,,,,,,0
Shinnova Solar,KS,1044,3584,1,Guy,,,,,,,,,,,,,,,,,0
Revision Energy Inc,MA,1043,224,1,RyanW,,,664,,,,,,,721.6,,,,,,,1385.6
Powur Pbc,NV,1042,6435,1,Genki,,,,,,,,,,,,,,,,,0
Plug Pv Llc,IL,1041,1045,1,Guy,,,332,,,,,664,,,,,,,,,996
My Generation Energy,MA,2495,0,4,RyanW,,,166,-83,166,,,,83,332,415,166,664,,,,1909
Modern Concepts,FL,1040,4560,1,RyanW,,,166,,,,,,,,,,,,,,166
Blue Raven Solar,WA,1039,8064,1,Genki,,,,,,,,,,,,,,,,,0
Synergy Power,CA,1046,5040,1,Genki,,,664,132.8,614.2,664,,664,664,1019.26,730.62,644.93,1894.2,586.3,938.08,297.66,9514.05
Eco Solar Power Llc,TX,1045,3273,1,Genki,,,373.5,,,,,,,,,,,,,,373.5
Devlin Contracting & Maint Inc,NH,2522,0,4,RyanW,,,166,,,,,,,,83,,,,,,249
Positive Synergy Llc,AZ,2281,0,2,Genki,,,1944,1944,3499.2,1944,,,,,,,,,,,9331.2
Daybreak Install,TX,1049,239,1,Genki,,,697.2,12088.95,10080.35,2863.5,,,,,,,,,,,25730
Blue Light Energy Lllc,RI,1048,224,1,RyanW,,,332,,,,,,,,,,,,,,332
Abernathy Roofing & Solar,MO,1047,3584,1,Guy,,,,,,,,,,,,,,,,,0
Wegner Roofing & Solar,MT,1057,821,1,Genki,,,265.6,,,,,,,,,,,,,,265.6
Tml International/ Infinity,WA,1056,5971,1,Genki,,,332,,,,,,,,,,,,,,332
Sunergy Solutions,RI,1055,224,1,RyanW,,,83,,,,,,,,,,,,,,83
Royal Contracting Solutions,MO,1054,3584,1,Guy,,,,,,,,,,,,,,,,,0
"Lumio Hx, Inc",CA,1053,311,1,Genki,,,7055,9628,581,498,,,,,,,,,,,17762
Lift Energy Construction Inc,CA,1052,311,1,Genki,,,2075,3320,249,83,249,,,,,,,,,,5976
Grand Junction,CO,1051,3584,1,Genki,,,,,,,,,,,,,,,,,0
Solarmotion,CA,1063,7605,1,Genki,,,166,,,,,,,,,,,,,,166
Solar Connections,MN,1062,4664,1,Guy,,,,,,,,,,,,,,,,,0
New York Solar Maintenance/Cod,MD,1061,5887,1,RyanW,,,,12.45,,,,,,,,,,,,,12.45
Greenstar Power Llc,CO,1060,6026,1,Genki,,,8.3,16.6,,4.15,,,,,,,,,,,29.05
Core Energy,FL,1059,4560,1,RyanW,,,,,,,145.25,,,,,,,,,,145.25
The Green Panel,MI,1068,960,1,Guy,,,2822,8798,5976,9379,1245,1660,,,,,,,,,29880
Pacific Energy Network  Llc Db,MO,1066,6435,1,Guy,,,767.75,,,,,,,,,,,,,,767.75
Pacific Energy Network  Llc Db,KS,1067,6435,1,Guy,,,174.3,,,,,,,,,,,,,,174.3
J Sun Pv,KS,1065,3584,1,Guy,,,647.4,249,182.6,87.15,,,,,,,,,,,1166.15
Adt Solar Llc,NM,1064,148,1,Genki,,,830,,,,,,,,,,,,,,830
Tephra Solar Llc,FL,1070,8018,1,RyanW,,,1079,,,,,,,,,,,,,,1079
Centauri Systems Llc,MN,1069,4664,1,Guy,,,249,,705.5,,249,,83,,,,,,,,1286.5
Zenernet Llc,NJ,1081,5887,1,RyanW,,,16.6,,,,,,,,,,,,,,16.6
Vision Solar,CT,1080,4984,1,RyanW,,,996,2656,,664,415,,,,,,,,,,4731
Solar Specialists Inc.,FL,1079,8618,1,RyanW,,,83,,,83,,,,,,,,,,,166
"Solar Gain, Inc",CA,1078,8756,1,Genki,,,207.5,,,,,2075,,,,,,,,,2282.5
Phase Out Electric,MA,1077,224,1,RyanW,,,830,4150,1660,2656,4482,4565,1176.4,6133.6,4329.6,,2345.2,8704.3,7062.66,1082.4,49177.16
Pacific Energy Network  Llc Db,CA,1076,6435,1,Genki,,,767.75,249,,,,,,,,,,,,,1016.75
North Coast,MI,1075,960,1,Guy,,,456.5,,166,,,,415,,,,,,721.6,,1759.1
Cod-Ep Mechanical Technologies,TX,1074,1987,1,Genki,,,,,,,,,,,,,,,,,0
Cod-Core Energy,TX,1073,1987,1,Genki,,,415,249,,,,,,,,,,,,,664
Astrawatt Rising Sun,OK,1072,5364,1,Guy,,,626.65,3735,1178.6,406.7,,,,,,,,,,,5946.95
Adt Solar Llc,LA,1071,5888,1,RyanW,,,830,,,,,,,,,,,,,,830
Sunnova Energy Corportation,MA,1089,224,1,RyanW,,,37.35,,,415,664,83,270.6,360.8,,,,,,,1830.75
Solgen Power Llc,KY,1088,5971,1,Guy,,,49800,,,,,,,,,,,,,,49800
"Palmetto Clean Technology, Inc",MO,1087,3584,1,Guy,,,,,,,,,,,,,,,,,0
Green Muscle Solar,AZ,1086,8756,1,Genki,,,249,,,,,,,,,,,,,,249
Green Force Electric,CO,1085,1875,1,Genki,,,4.15,,,,,,,,,,,,,,4.15
Affordable Solar,NM,1084,148,1,Genki,,,83,664,,332,415,,,,,90.2,,,270.6,902,2756.8
Adt Solar Llc,TX,1082,237,1,Genki,,,,,,,,,,,,,,,,,0
Visalia - Ced,CA,1097,2576,1,Genki,,,83,,,,996,,,,,,,,,,1079
United Home Solutions,TX,1096,3273,1,Genki,,,435.75,1311.4,290.5,,,,,,,,,,,,2037.65
Rivertown Solar Llc,NY,1095,1670,1,RyanW,,,166,249,249,249,,,,108.24,,,,,,,1021.24
Powur Pbc,PA,1094,8460,1,RyanW,,,,,,,,,,,,,,,,,0
Infinity Solar - Mckinney,TX,2282,0,2,Genki,,,680.4,,,,,,,,,,,,,,680.4
In Motion Construction Llc,FL,1092,5621,1,RyanW,,,186.75,,249,1079,,,,,,,,,,,1514.75
Fisher Renewables Llc,TX,1091,237,1,Genki,,,99.6,136.95,,166,597.6,,,,,,,,,,1000.15
"Castor Solar, Inc",TX,1090,237,1,Genki,,,,,,,,,,,,,,,,,0
"Stateside Precision Group, Llc",RI,2471,0,4,RyanW,,,83,,,,,,,,,,,,,,83
Solar Power New England,ME,1100,4422,1,RyanW,,,664,166,249,788.5,166,581,,,,135.3,,,288.64,,3038.44
Lumio Hx Inc.,ID,1099,8187,1,Genki,,,4150,913,,,,,,,,,,,,,5063
Antonio Dimichino Llc,NJ,1098,5887,1,RyanW,,,12.45,8.3,,,,,,,,,,,,,20.75
Solar Energy Services,KS,1104,3584,1,Guy,,,83,,,,,,,,,,,,,,83
Natural Power Sources Dba Sunt,FL,1103,5621,1,RyanW,,,830,1992,,,,,,,,,,,,,2822
Ks Solar Sales,AZ,1102,1875,1,Genki,,,33.2,,,,,,,,,,,,,,33.2
Brooklyn,NY,2632,0,5,RyanW,,,8300,,,,,,,,,,,,,,8300
Appalachian Renewable Power,OH,1101,1154,1,Guy,,,1328,,,1079,,830,,338.25,,,,,,,3575.25
Sunuso Energy,FL,1107,4560,1,RyanW,,,489.7,3627.1,1925.6,2946.5,1485.7,3959.1,,,,,,,,,14433.7
Sandbox Solar Llc,CO,1106,2459,1,Genki,,,16.6,83,49.8,66.4,83,49.8,9.02,,,,,,,,357.62
Freedom Solar Power,FL,1105,1132,1,RyanW,,,1245,,4814,8466,9960,24206.95,6552.85,13686.55,759.45,8061.35,0,1082.4,7937.6,3301.32,90073.47
Solq,IA,1112,5415,1,Guy,,,,,,,,,,,,,,,,,0
Solar Solution Az-Ensemble Sun,AZ,1111,8756,1,Genki,,,249,,,,,,,,,,,,,,249
Solar Q Dba Black 33 Llc,WI,1110,4950,1,Guy,,,107.9,888.1,,,,,,,,,,,,,996
Quicken Solar Llc,TX,1109,237,1,Genki,,,8.3,,,,,,,,,,,,,,8.3
Harvest Sun Solar,MA,1108,4431,1,RyanW,,,581,265.6,664,,,,,,,,,,,,1510.6
Sun Solar Energy Holdings Inc,CA,2283,0,2,Genki,,,,,,,,,,,,,,,,,0
Revolution Energy Systems,WA,1114,8187,1,Genki,,,1660,28124,15836.4,10624,4689.5,,,,,,,,,,60933.9
"United Home Solutions Group, L",FL,1116,8018,1,RyanW,,,83,,83,,,,,,,,,,,,166
Powur,VA,1119,6408,1,RyanW,,,,,,,,,,,,,,,,,0
"Luminasun Smart Home, Llc",SC,1118,6058,1,RyanW,,,,,,,,,,,,,,,,,0
Connected Energy Solar,PA,1117,5944,1,RyanW,,,249,,556.1,448.2,,,,405.9,541.2,,,,,,2200.4
Venture Home Solar Llc*,MA,2457,0,4,RyanW,,,498,415,1079,664,249,,,,,,,,,,2905
Sunbadger Solar Llc,IN,1124,1045,1,Guy,,,,,,,,,,,,,,,,,0
Lumio,AR,1123,4187,1,Guy,,,415,,415,,,,,,,,,,,,830
Encor Solar Llc,TX,1122,237,1,Genki,,,854.9,2606.2,,,,1623.6,,,,,,,,,5084.7
Elite Energy,TX,1121,237,1,Genki,,,332,,,,,,,,,,,,,,332
"Alliance Roofing, Llc",IA,1125,987,1,Guy,,,,,,4108.5,182.6,,,,,,,,,,4291.1
Northwest Renewables,WA,1128,8187,1,Genki,,,,,,,,,,,,,,,,,0
North West Electric Solutions ,WA,1127,8187,1,Genki,,,16.6,,,,,,,,,,,,,,16.6
Celestial Solar Innovations,MD,2139,0,2,RyanW,,,97.2,,486,486,291.6,486,,,,,,,,,1846.8
True Enterprises Llc,ME,1133,4422,1,RyanW,,,,,,,166,,,,,,,,,,166
Slo Sun Energy,CA,1132,7605,1,Genki,,,,157.7,,,,,,,,,,,,,157.7
Cape Fear Solar Systems,NC,1131,6058,1,RyanW,,,,332,415,996,,,451,902,,,,,270.6,,3366.6
C&C Energy Group,FL,1130,8618,1,RyanW,,,,415,,,,,,,,,,,,,415
512 Solar,TX,1129,236,1,Genki,,,,,,,,,,,,,,,,,0
South Plains Solar,TX,1136,237,1,Genki,,,,41.5,83,,,,,,,,,,,,124.5
Satec Electrical,NJ,1135,5887,1,RyanW,,,,74.7,,,,,,,,,,,,,74.7
Devlin Contracting & Maintenan,CT,1134,224,1,RyanW,,,,,498,,,,,,,,,,,,498
Freedom Solar Tx,VA,1140,236,1,RyanW,,,,1660,664,1328,,,,,,,,,,,3652
Cod/Next Gen Electric,WA,1139,8187,1,Genki,,,,249,,,,,,,,,,,,,249
Cod - Vision Solar,FL,1138,8018,1,RyanW,,,,7304,,,,,,,,,,,,,7304
Ad Electrical & Mechanical,TX,1137,1987,1,Genki,,,,199.2,,,,,,,,,,,,,199.2
Sun Harvest Energy,FL,1145,8018,1,RyanW,,,,498,166,166,,,,,,,,,,,830
Sidebottom Dba Solar Tech,FL,1144,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Lumio Hx Inc.,CA,1143,5040,1,Genki,,,,4814,8051,4731,,,,,,,,,,,17596
Empower Energy Solutions,CT,1142,4984,1,RyanW,,,,83,249,166,166,,90.2,631.4,,180.4,180.4,180.4,180.4,,2107.2
Bvi Solar,CA,1141,7133,1,Genki,,,,,,,,,,,,,,,,,0
"Dba Skyfox Energy, Inc",TX,1147,1987,1,Genki,,,,348.6,,141.1,356.9,,324.72,306.68,,,,,,,1478
Cod - Direct Energy,FL,1146,8018,1,RyanW,,,,2407,249,,913,,,,,,,,,,3569
Sunrise Solar Solutions,NY,1152,1670,1,RyanW,,,,83,,,2075,,,,,,,,,,2158
Stilwell Solar Llc,FL,1151,8018,1,RyanW,,,,1079,2490,747,1469.1,1660,,180.4,-180.4,,,,,,7445.1
Skyline Solar - Nj/Ma/Ct,NJ,2140,0,2,RyanW,,,,972,3013.2,3985.2,5346,6998.4,1263.6,3985.2,1263.6,2332.8,,,194.4,,29354.4
Magnify Solar Group,FL,1150,8618,1,RyanW,,,,1245,,,,,,,,,,,,,1245
"Infinium Solar, Inc",CA,2284,0,2,Genki,,,,486,486,,,,,,,,,,,,972
Equisolar Inc--Cod,AZ,1148,239,1,Genki,,,,315.4,,,,,,,,,,,,,315.4
Seventh Gen Solar,NH,1156,4991,1,RyanW,,,,1303.1,1079,,,,,,,,,,,,2382.1
Front Range Solar Power,CO,1154,6026,1,Genki,,,,33.2,,66.4,24.9,12.45,,,,,,,,,136.95
Castillo Electric,AZ,1153,8808,1,Genki,,,,514.6,166,,,,,,,,,,,,680.6
Pm & M Electric Dba Titan Sola,KS,1160,3584,1,Guy,,,,,,,,,,,,,,,,,0
Gensun Solar,RI,1159,224,1,RyanW,,,,7656.75,1294.8,41.5,,,,,,,,,,,8993.05
Eequals,IL,1158,6640,1,Guy,,,,166,83,,,,,225.5,518.65,279.62,,,,,1272.77
Brightway Energy Llc*,NH,2526,0,4,RyanW,,,,,,,,,,,,,,,,,0
A-Team Consultants Group Llc,MT,1161,821,1,Genki,,,,1568.7,3029.5,3270.2,,,,,,,,,,,7868.4
Texas Solar Professional,TX,1164,237,1,Genki,,,,,,,,,,,,,,,,,0
"Meraki Installers, Llc",FL,1163,3395,1,RyanW,,,,332,,,,,10145.41,17984.7,1736.35,,,,,,30198.46
Daybreak Solar Power,TX,1162,237,1,Genki,,,,415,913,,,,,,,,,,,,1328
"Simple Power, Llc",NV,2285,0,2,Genki,,,,,,,,,,,,,,,,,0
"Lumio Hx, Inc.",AR,1166,8018,1,Guy,,,,415,,,,,,,,,,,,,415
E2sol,OR,1165,704,1,Genki,,,,332,830,,664,,,721.6,,,,,,,2547.6
"Aurora Energy, Inc.",MD,2286,0,2,RyanW,,,,3304.8,-291.6,486,388.8,,,,,,,,,,3888
"Paradise Energy Solutions, Llc",MD,1172,8460,1,RyanW,,,,830,1826,747,1980,,451,,,451,,90.2,,,6375.2
Green Solar Systems Llc,PA,1171,5944,1,RyanW,,,,91.3,249,,,,,,,,,,,,340.3
Central Texas Solar--Cod,TX,1170,239,1,Genki,,,,157.7,,,,,,,,,,,,,157.7
Bob's Custom Electric Inc,FL,1169,8018,1,RyanW,,,,643.25,166,,,,,,,,,,,,809.25
Wolf River Electric,MN,2287,0,2,Guy,,,,194.4,,,,,,,,,,,,,194.4
Pacific View Electric ***Cod**,CA,1179,7133,1,Genki,,,,,,,,,,,,,,,,,0
Nationwide Energy,WA,1178,589,1,Genki,,,,332,,,,,,,,,,,,,332
M&S Green Power Energy Inc,FL,1177,4560,1,RyanW,,,,107.9,83,,,,,,,,,,,,190.9
"Lumio Hx, Inc.",OR,1176,4450,1,Genki,,,,33361.4,9575.6,581,,,,,,,,,,,43518
Green Power Energy,CT,1175,8460,1,RyanW,,,,166,830,435.75,,,1345.9,360.8,338.25,90.2,360.8,1118.48,2331.67,820.82,8198.67
Blue Sky Solar,CO,1174,2685,1,Genki,,,,8.3,,,,,,,,,,,,,8.3
Blue Raven Solar,OR,1173,5971,1,Genki,,,,415,,,,,,,,,,,,,415
Sun Source Energy,NV,1181,4090,1,Genki,,,,24.9,,,,,,,,,,,,,24.9
Solar Energy Solutions,KY,2151,0,2,Guy,,,,3013.2,486,972,1749.6,1944,972,291.6,,,,,,,9428.4
410 Energy Solutions,MD,1180,9106,1,RyanW,,,,166,,249,456.5,4694.96,90.2,,451,180.4,,90.2,180.4,1443.2,8001.86
Titan Solar Power Of Ca,CA,1188,8797,1,Genki,,,,498,,,,,,,,,,,,,498
"Paradise Energy Solutions, Llc",OH,1186,8460,1,Guy,,,,892.25,,,,8457,270.6,,,,,451,135.3,,10206.15
